paper_id,title,authors,abstract,doi,year,venue,url,keyword,source_file,source_repos,abstract_quality,format_excluded,scope_excluded,c2,c3,fulltext_flag,c2_and_c3,disposition,advances_to_fulltext,primary_reason,val_reason,keyword_conditioned_context,keyword_conditioned_paragraph_count,focus_keyword,embedding_model,text_view,cluster_method,cluster,cluster_theme_terms,umap_x,umap_y,distance_to_centroid,representative_rank,is_representative_top3,medoid_rank,lda_topic,lda_topic_probability,lda_topic_words,cluster_label_candidate,cluster_summary_candidate,facet_population_or_context,facet_stakeholder_or_population,facet_method_or_lens,facet_artifact_or_domain,facet_contribution_or_outcome,nearest_papers
5ba50396ff25,What is a Convention in Interactive Narrative Design?,"Koenitz, H. (1); Roth, C. (1); Dubbelman, T. (1); Knoller, N. (1)","This paper reports on an aspect of a long-term project to create a body of evidence-based interactive narrative design methods. In this context, we discuss aspects of formal design descriptions as a basis for a quantitative approach to verify the effects of design choices on the experience of audiences. Specifically, we discuss the notion of ‘design conventions’ by acknowledging earlier usages of the term and the related discourse in video game studies.",10.1007/978-3-319-71027-3_29,,"Interactive Storytelling. 10th International Conference on Interactive Digital Storytelling, ICIDS 2017. Proceedings: LNCS 10690",,Design methods,design_methods.csv,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Examines the notion of 'design conventions' in interactive narrative design, discussing prior usages and offering its own framing of the construct, plausibly satisfying C2 and C3; flagged for full-text confirmation.","This appears to analyze writing and design methods for playable stories with design knowledge as a plausible topic, but the abstract does not clearly show a literature-based synthesis or an explicit definition, so full text is needed.",,0,Design methods,tfidf-svd,overall,hdbscan,-1,noise / outliers,10.367354,5.3533273,,-1,True,-1,2,0.9760212635427085,"focus methods, centred, innovative, participatory, students, practices, literature, concept",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '714b3f6f8ac7', 'title': 'Degrees of Interaction: Towards a Classification', 'cluster': -1, 'distance': 0.576949748110978}, {'paper_id': '7ebbe03ea0d8', 'title': 'Autobiographical design in HCI research: designing and learning through use-it-yourself', 'cluster': -1, 'distance': 0.8440174863592087}, {'paper_id': 'b841f16ac5b3', 'title': 'Design methods for real time software', 'cluster': -1, 'distance': 0.8951684200973161}, {'paper_id': '60c69d24c5a3', 'title': 'Evaluating the efficacy and effectiveness of design methods: A systematic review and assessment framework', 'cluster': -1, 'distance': 0.8972837315835016}, {'paper_id': 'dbf31702e533', 'title': 'Patterns for living lab practice: describing key know-how to promote service co-creation with users', 'cluster': -1, 'distance': 0.9147236079780157}]"
dbf31702e533,Patterns for living lab practice: describing key know-how to promote service co-creation with users,"Akasaka, Fumiya (1); Yasuoka, Mika (2); Nakatani, Momoko (1); Kimura, Atsunobu (1); Ihara, Masayuki (1)","'Value co-creation' among actors related to service provision is one of the key concepts in service design. Living Lab (LL) is a co-creative service design methodology in which designers and users collaboratively design services. In LL, users are actively involved in service design processes over long periods. Because LL is a design methodology based on longterm co-creation with users, its practices involve more direct and indirect communication and collaboration with users than typical service design does. Therefore, in order to make value co-creation successful in LL projects, it is crucial for designers to use not only knowledge of service design methods, but also practical know-how related to 'facilitating long-term cocreation with users.' Such know-how is not always shared, however, among LL practitioners, because it is often buried in their experiences. Thus, LL practice currently places heavy reliance on the practitioners’ intuition and experience. Therefore, to support LL practitioners, it is essential to extract key knowhow on how to achieve successful LL projects from experienced practitioners, and to describe such knowhow. This would allow us to share and reuse knowhow in planning and running an LL project. Hence, the purpose of this study is to extract such key knowhow for LL practice and describe it in an easy-to-reuse manner. We first developed a workshop to extract key know-how for LL practice. In this study, we held the workshop twice and could extract 30 items of key know-how. Subsequently, we described the extracted key know-how as 'patterns' by using the pattern language framework, and we developed a booklet listing the 30 patterns in an easy-to-reuse manner. The booklet can be used by LL practitioners to refer to and reuse the key know-how for LL practice. Through an evaluation, we confirmed that the developed booklet is useful for LL practitioners for referring to and using LL know-how. © 2020, Fuji Technology Press. All rights reserved.",10.20965/ijat.2020.p0769,2020,International Journal of Automation Technology,,Design methods,design_methods.csv,engineering_village|semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Develops patterns describing key know-how for Living Lab service co-creation, synthesizing design knowledge into patterns (C2) and defining LL/co-creation constructs (C3 plausible), warranting full-text review.","The paper appears to articulate patterns/know-how for living lab service co-creation practice, suggesting a synthesis/categorization of design knowledge from practice or prior work, but the truncated abstract does not clearly confirm any explicit definition or adaptation.",,0,Design methods,tfidf-svd,overall,hdbscan,-1,noise / outliers,8.126086,4.514946,,-1,True,-1,5,0.9918687408893766,"architecture, value, key, practitioners, non, formation, service, education",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '27b32c0d515d', 'title': 'Advancing service design research with design science research', 'cluster': -1, 'distance': 0.6162714565866898}, {'paper_id': '7e095752d24c', 'title': 'Think-4-EmCoDe framework: Highlighting key qualities in embodied co-design techniques for children', 'cluster': -1, 'distance': 0.85823387197245}, {'paper_id': 'd330bde18c87', 'title': 'Languaging design methods', 'cluster': -1, 'distance': 0.8628065047901274}, {'paper_id': 'b5d968168f35', 'title': 'A Framework of Design Method Corroboration', 'cluster': -1, 'distance': 0.8656716348661748}, {'paper_id': '1416cd2b88de', 'title': 'Cross-disciplinary system value overview towards value-oriented design', 'cluster': -1, 'distance': 0.8899913121316625}]"
49719118a4a0,Progressive collapse of structures – review and outlook,"Starossek, U. (1)","The difference between progressive collapse, related to mechanisms of collapse, and disproportionate collapse, related to design, is outlined. Various mechanisms of collapse are described, which helps to clarify conceptual relationships. Ordinary design procedures are inadequate for preventing disproportionate collapse. The reasons for this are explained. After defining the terms collapse resistance and robustness, a pragmatic design approach for achieving collapse resistance of general structures is outlined. In this approach, the design objectives are established in a decision-making process. Concerning design methods, segmentation is available in addition to alternative load paths. The former method can be preferable in case of large initial local failure. This pragmatic approach can be developed into model guidelines for the design of general structures against disproportionate collapse. In contrast, it is found that current design regulations apply only to buildings of small to medium size and not to structures in general. © 2019 Taylor & Francis Group, London, UK.",10.1201/9780429426506-364,2019,"Advances in Engineering Materials, Structures and Systems: Innovations, Mechanics and Applications - Proceedings of the 7th International Conference on Structural Engineering, Mechanics and Computation, 2019",,Design methods,design_methods.csv,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Reviews and clarifies conceptual distinctions and definitions (collapse resistance, robustness) and outlines design approaches, plausibly synthesizing and defining constructs; flagged to confirm from full text.","This review explicitly clarifies and defines collapse-related concepts, describes conceptual relationships, and outlines a pragmatic design approach, satisfying both synthesis/definition and explicit definitional criteria.",,0,Design methods,tfidf-svd,overall,hdbscan,-1,noise / outliers,7.261614,4.107096,,-1,True,-1,4,0.9865009014335328,"focus, methods methods, embodied, architectural, concept, flexibility, structures, systemic",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '95c2b3d44aff', 'title': 'Multiple forms of applications and impacts of a design theory -ten years of industrial applications of C-K theory', 'cluster': -1, 'distance': 0.864817867155834}, {'paper_id': '9fbb38d67689', 'title': 'Analysis of methods of creating new technical systems', 'cluster': -1, 'distance': 0.8668753558267662}, {'paper_id': 'b5d968168f35', 'title': 'A Framework of Design Method Corroboration', 'cluster': -1, 'distance': 0.8929262771126265}, {'paper_id': '9de0e13a7156', 'title': 'Towards functional de novo designed proteins.', 'cluster': -1, 'distance': 0.8960269806196068}, {'paper_id': '4592ed134f14', 'title': 'The relation between brain-learning physiology and conceptualization methods in the design process of architecture students1', 'cluster': -1, 'distance': 0.9065691817618597}]"
4934044e5959,Constraint management for concept ideation in conceptual design,"Liu, Ang (1); Wang, Yuchen (1); Teo, Ivan (1); Lu, Stephen (2)","Constraint plays a critical role in swaying the direction of concept ideation in conceptual design. Design constraints should be differentiated from design objectives because they play different roles in influencing ideation. Constraint management is a very challenging task in conceptual design because they are mostly abstract, subjective, and dynamic. This paper focuses on constraint management for the sake of concept ideation. In this work, design constraints are modeled as the initial and boundary conditions of concept ideation. A new classification scheme is proposed to classify various design constraints into four categories: input internal constraint, system internal constraint, input external constraint, and system external constraint. A new concept ideation process is prescribed to generate more constraint-compliant concepts, through biologically inspired design. Some existing design methods, such as Domain Structure Matrix and Concept Map, are incorporated into the proposed process. A case study is presented to showcase how to follow the proposed method to redesign a robotic vacuum cleaner to make it more compliant with stricter design constraints. © 2018 CIRP",10.1016/j.cirpj.2018.11.006,2019,CIRP Journal of Manufacturing Science and Technology,,Design methods,design_methods.csv,engineering_village|semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Studies design constraints in conceptual design, proposes a new classification scheme and differentiates/defines constraints versus objectives, plausibly satisfying C2 and C3.","The paper appears centrally concerned with conceptual design constraints and proposes a classification scheme for constraints, but the abstract truncation does not let us confirm whether this is a synthesis from prior work or an original definitional treatment, so full text is needed.",,0,Design methods,tfidf-svd,overall,hdbscan,-1,noise / outliers,9.386356,4.285198,,-1,True,-1,4,0.9883704340246453,"focus, methods methods, embodied, architectural, concept, flexibility, structures, systemic",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '6e06768bb26b', 'title': 'Design as Research in Landscape Architecture', 'cluster': -1, 'distance': 0.8530806995984523}, {'paper_id': '799b06403189', 'title': 'State of the Art on Robust Design Methods for Additive Manufacturing', 'cluster': -1, 'distance': 0.8698338015794125}, {'paper_id': '8ade38cacb53', 'title': 'Architectural Design Method of Architectural Engineering', 'cluster': -1, 'distance': 0.8740173797201463}, {'paper_id': '0a373ca87142', 'title': 'Surveying a Landscape of Ethics-Focused Design Methods', 'cluster': -1, 'distance': 0.8892649124985134}, {'paper_id': 'da2bb1488305', 'title': 'Rigor in MIS Survey Research: In Search of Ideal Survey Methodological Attributes', 'cluster': -1, 'distance': 0.895633432777122}]"
b841f16ac5b3,Design methods for real time software,K. Jackson,"A definition of the term 'design' and its application to real time software, is given. A group of well known software design methods are analysed, including: Yourdon, SSADM, CORE, JSD, HOOD, MASCOT3. The author concludes that most design methods ignore architectural design, attempt to bypass it, or have just a single form of it. MASCOT and HOOD are the only two which address architectural design directly. Of these, HOOD provides only a limited subset of MASCOT. MASCOT itself has potential for enhancement to enable it to cope with the very largest of embedded real time systems.<>",,1990,,,Design methods,design_methods.csv,ieee|semantic_scholar,full,False,False,True,True,False,True,advance_criteria,True,"Defines the term 'design' and analyzes/compares a set of named software design methods, treating design methods as the topic of study and providing a definition.","This appears to discuss a user interface design methodology and its implications for systems design methods, with design methods as the topic, but the abstract only summarizes ongoing study findings and does not clearly show synthesis or explicit definitions.",,0,Design methods,tfidf-svd,overall,hdbscan,-1,noise / outliers,9.223236,5.246058,,-1,True,-1,2,0.9689425180265536,"focus methods, centred, innovative, participatory, students, practices, literature, concept",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '8ade38cacb53', 'title': 'Architectural Design Method of Architectural Engineering', 'cluster': -1, 'distance': 0.6652883224407841}, {'paper_id': 'd330bde18c87', 'title': 'Languaging design methods', 'cluster': -1, 'distance': 0.8246360882503445}, {'paper_id': '0a373ca87142', 'title': 'Surveying a Landscape of Ethics-Focused Design Methods', 'cluster': -1, 'distance': 0.8249195262932707}, {'paper_id': '9fbb38d67689', 'title': 'Analysis of methods of creating new technical systems', 'cluster': -1, 'distance': 0.8559039629261094}, {'paper_id': '878cf959ac53', 'title': 'Designerly Research Methods and Researcherly Design Methods', 'cluster': -1, 'distance': 0.8585642917609101}]"
721f009574ce,On integration of interface design methods: Can debates be resolved?,Y. Lin; W. J. Zhang; R. J. Koubek; R. R. Mourant,"There have been many debates on how to design the human–computer interface (HCI). Often, one can find that different views in a debate are simply because these views are attached to different aspects which embody the same thing. In other words, prior to giving an effective judgment of a debate, one needs to establish an understanding of the ‘total’ aspects of a thing the debate is about. Following this line of thinking, in this paper, we propose an understanding of the ‘total’ aspects of designing HCI, which is called the total interface design framework. We then judge several debates under this framework with the purpose of exemplifying the judgment process for any other debate related to designing HCI. At the end, the debates used for exemplifying our judgment process can be resolved. The effectiveness of the total interface design framework for integrating the different HCI approaches is also demonstrated.",10.1016/j.intcom.2005.11.008,2006,,,Design methods,design_methods.csv,ieee|semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Proposes a 'total interface design framework' to integrate and reconcile HCI design method debates, synthesizing across views and offering its own framework definition.","Proposes a total interface design framework to integrate and judge debates among HCI design methods, suggesting synthesis of design-method perspectives, but whether it explicitly defines or adapts a design-knowledge construct is unclear from the abstract alone.",,0,Design methods,tfidf-svd,overall,hdbscan,-1,noise / outliers,8.752523,6.728627,,-1,True,-1,0,0.979054762966983,"service, product, dsr, virtual, step, methodology, focus methods, community",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '66218ff443f6', 'title': 'Deliberated Evolution: Stalking the View Matcher in Design Space', 'cluster': -1, 'distance': 0.8585991812292115}, {'paper_id': '60c69d24c5a3', 'title': 'Evaluating the efficacy and effectiveness of design methods: A systematic review and assessment framework', 'cluster': -1, 'distance': 0.8818427540922174}, {'paper_id': 'bee7b59885fa', 'title': 'Adapting the FBS Model of Designing for Usage-Driven Innovation Processes', 'cluster': -1, 'distance': 0.8904408783119235}, {'paper_id': '885a1eee70e3', 'title': 'The Design of Business Models: What, How and Why', 'cluster': -1, 'distance': 0.8925639112069153}, {'paper_id': 'b2234ef79a5a', 'title': ""Tracing situated effects of innovative design methods: inexperienced designers' practices"", 'cluster': -1, 'distance': 0.8982204911157231}]"
f02904f836be,Universal Participatory Design: Achievements and Challenges,R. Bonacin; Júlio Cesar dos Reis; M. Baranauskas,"According to the principles of participatory design, a genuine democratic process requires effective participation of all affected people in the design process; this must include affected disabled users. However, user participation entails complex problems, which are aggravated by conditions of illiteracy and/or aging. This article presents the concept of Universal Participatory Design, a design philosophy and practice that aims to be inclusive during the design process, and which has a positive result for all. We first conducted a review of the literature to understand the limits of the relationships between participatory design and universal design. This paper then addresses some of the challenges to achieve Universal Participatory Design (UPD) by juxtaposing deficits observed in the literature with issues we experienced during two research projects. We discuss the key components of Participatory Design and its relationship to UPD, and establish a research agenda that aims to conceptualize and investigate participatory design with universal access. Our findings indicate the need for flexible design methods, adaptable artifacts, and positive designers’ attitudes when encountering unexpected situations.",,2019,,https://www.semanticscholar.org/paper/06bb9a92fbf53b9d7a93c86acc244c380656fc1f,Design methods,design_methods.csv,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Reviews participatory design literature and defines the concept of Universal Participatory Design, plausibly satisfying both C2 and C3; flagged to confirm in full text.","The paper introduces the concept of Universal Participatory Design and states that it first conducted a literature review, indicating both synthesis of prior work and an explicit conceptual definition/adaptation.",,0,Design methods,tfidf-svd,overall,hdbscan,-1,noise / outliers,7.245425,6.170751,,-1,True,-1,2,0.9876751156822619,"focus methods, centred, innovative, participatory, students, practices, literature, concept",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '9fbb38d67689', 'title': 'Analysis of methods of creating new technical systems', 'cluster': -1, 'distance': 0.8972610148141771}, {'paper_id': 'b5d968168f35', 'title': 'A Framework of Design Method Corroboration', 'cluster': -1, 'distance': 0.9195067774112539}, {'paper_id': '6e06768bb26b', 'title': 'Design as Research in Landscape Architecture', 'cluster': -1, 'distance': 0.9292963598160995}, {'paper_id': 'dbf31702e533', 'title': 'Patterns for living lab practice: describing key know-how to promote service co-creation with users', 'cluster': -1, 'distance': 0.9303216751740966}, {'paper_id': '4934044e5959', 'title': 'Constraint management for concept ideation in conceptual design', 'cluster': -1, 'distance': 0.9359503107651361}]"
714b3f6f8ac7,Degrees of Interaction: Towards a Classification,H. Achten,"In architecture various approaches have been developed do deal with changing demands on the building. The most recent development is interactive architecture. In this paper we aim to outline what interactive architecture is. First we define the type of performance behavior that an interactive building or environment has. Following, we consider the relation between the system and the user. We derive four types of relations, characterized as “perfect butler,” “partner,” “environmental,” and “wizard.” Interactive systems are composed of sensors, controllers, actuators, and materials. Various degrees of interactivity can be achieved with such systems, ranging from passive, reactive, autonomous, to agent systems. Complete with earlier discussion of design methods this provides the range of aspects that should be considered when designing interactive architecture.",,2011,Proceedings of the 29th International Conference on Education and Research in Computer Aided Architectural Design in Europe (eCAADe),https://www.semanticscholar.org/paper/0e9390e0acbae28af61e300fca19b7e400e6a211,Design methods,design_methods.csv,semantic_scholar,full,False,False,True,True,False,True,advance_criteria,True,"Develops a classification of interactive architecture and defines types of interaction relations, satisfying C2 categorization and C3 original definition.","The paper explicitly aims to define interactive architecture and derive a four-type classification of system-user relations, so it both categorizes and defines a design-related construct.",,0,Design methods,tfidf-svd,overall,hdbscan,-1,noise / outliers,10.516053,4.631614,,-1,True,-1,5,0.9835611877139175,"architecture, value, key, practitioners, non, formation, service, education",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '5ba50396ff25', 'title': 'What is a Convention in Interactive Narrative Design?', 'cluster': -1, 'distance': 0.576949748110978}, {'paper_id': '4592ed134f14', 'title': 'The relation between brain-learning physiology and conceptualization methods in the design process of architecture students1', 'cluster': -1, 'distance': 0.738177967728157}, {'paper_id': '55dc4ef842a6', 'title': 'IMPLEMENTATION OF THE BASIC PRINCIPLES OF FORMING THE ARCHITECTURE OF NON-FORMAL EDUCATION INSTITUTIONS', 'cluster': -1, 'distance': 0.7679631990470173}, {'paper_id': '6e06768bb26b', 'title': 'Design as Research in Landscape Architecture', 'cluster': -1, 'distance': 0.7992519167133816}, {'paper_id': '7ebbe03ea0d8', 'title': 'Autobiographical design in HCI research: designing and learning through use-it-yourself', 'cluster': -1, 'distance': 0.8833596378641994}]"
c825a5e5ab08,Functional design framework for innovative design thinking in product development,Ang Liu; S. Lu,"Abstract Functional design means the process of formulating a unique design problem by mapping a set of customer needs to a set of functional requirements. In the context of product development, functional design is one of the most challenging but rewarding design activities. On the one hand, designers must extract useful information from a large amount of diversified, unstructured, and even inconsistent customer voices. On the other hand, designers must formulate a set of functional requirements that are inherently intangible, solution-neutral, and arguably subjective. Functional design exerts great impacts on the formation of innovative design thinking. It is especially difficult for novice designers who are naturally inclined to rapidly dive into the solution space with little exploration of the problem space. This paper presents a systematic functional design framework to guide novice designers, through a step-by-step process, to sequentially investigate the customer domain, explore the functional domain, and manage design couplings between customer needs and functional requirements. A collection of existing design methods is incorporated, in an adaptive manner, into the framework to facilitate the execution of each step. To date, the proposed framework has been iteratively taught, practiced, and refined based on two engineering design courses since 2013.",,2020,,https://www.semanticscholar.org/paper/1af6479afed41181f7b7d7c315f80b691cb038f1,Design methods,design_methods.csv,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Proposes a functional design framework and defines functional design as a construct, plausibly satisfying C2/C3; flagged to confirm synthesis and definition in full text.","The abstract explicitly defines functional design in the product development context, satisfying C3, but it is unclear from the truncated abstract whether the paper synthesizes or categorizes design knowledge from prior literature, so it should be checked in full text.",,0,Design methods,tfidf-svd,overall,hdbscan,-1,noise / outliers,9.097226,3.456468,,-1,True,-1,1,0.7580918255341249,"focus, methods methods, functional, complexity, tasks, field, psychological, artifacts",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '9de0e13a7156', 'title': 'Towards functional de novo designed proteins.', 'cluster': -1, 'distance': 0.7462948971515235}, {'paper_id': '55dc4ef842a6', 'title': 'IMPLEMENTATION OF THE BASIC PRINCIPLES OF FORMING THE ARCHITECTURE OF NON-FORMAL EDUCATION INSTITUTIONS', 'cluster': -1, 'distance': 0.843065435440425}, {'paper_id': '799b06403189', 'title': 'State of the Art on Robust Design Methods for Additive Manufacturing', 'cluster': -1, 'distance': 0.8468808531592018}, {'paper_id': 'b2234ef79a5a', 'title': ""Tracing situated effects of innovative design methods: inexperienced designers' practices"", 'cluster': -1, 'distance': 0.8576470342467026}, {'paper_id': '03ce61847eb3', 'title': 'Emotion Semantics Construction in Industrial Product Application', 'cluster': -1, 'distance': 0.8784442568727348}]"
878cf959ac53,Designerly Research Methods and Researcherly Design Methods,R. Sosa,"This paper builds on the complementary identities distinguished by Joyce Yee of a ‘researcherly designer’ as a designer trained in research and a ’designerly researcher’ as its counterpart: a researcher trained in design (Yee, 2017). Joyce reflects that adopting these two roles informs her practice allowing her to select “the right research tools for different purposes”. Here, I extend and examine this duality paying close attention to the methods used in these two professional practices. I argue that ‘the same’ techniques, tools, and methods are used by individuals when they engage in design activity and when they ‘change hats’ to engage in research activity. Whilst it is certainly true that individuals integrate and blend these activities within the same project, I make the argument that how they use these methods can be clearly distinguished by the purposes for which they use them. Individuals who are in the position to execute roles as different as designers and researchers are ‘ambidextrous’ and they cultivate creative synergies between these worlds. However, switching membership between such different communities is not without its challenges (Gold, 2007). The paper addresses the opportunities, risks, and ethical tensions that come from ‘changing hats’ and it draws from earlier work on the creative adaptation of design methods for crossdisciplinary research (Sosa & Grocott, 2020). The paper concludes with recommendations and generative questions for those who embark on the advanced practices of design and research.",,2020,,https://www.semanticscholar.org/paper/3c1e79eab204a59ccd27f91f5c60a8bc77fd660a,Design methods,design_methods.csv,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Examines and distinguishes design methods versus research methods, building on prior conceptual distinctions and offering definitional framing of design/research methods, plausibly satisfying C2 and C3.","The paper appears to examine and compare design/research methods as its topic, but the truncated abstract does not clearly show a synthesis from prior literature or an explicit definition, so full text is needed.",,0,Design methods,tfidf-svd,overall,hdbscan,-1,noise / outliers,8.68413,5.421588,,-1,True,-1,2,0.983900731059508,"focus methods, centred, innovative, participatory, students, practices, literature, concept",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': '0a373ca87142', 'title': 'Surveying a Landscape of Ethics-Focused Design Methods', 'cluster': -1, 'distance': 0.7873965884856369}, {'paper_id': 'd330bde18c87', 'title': 'Languaging design methods', 'cluster': -1, 'distance': 0.8078762154647215}, {'paper_id': 'b841f16ac5b3', 'title': 'Design methods for real time software', 'cluster': -1, 'distance': 0.8585642917609101}, {'paper_id': 'b2234ef79a5a', 'title': ""Tracing situated effects of innovative design methods: inexperienced designers' practices"", 'cluster': -1, 'distance': 0.8640070782779519}, {'paper_id': '4592ed134f14', 'title': 'The relation between brain-learning physiology and conceptualization methods in the design process of architecture students1', 'cluster': -1, 'distance': 0.8859511568569035}]"
9de0e13a7156,Towards functional de novo designed proteins.,W. Dawson; G. G. Rhys; D. Woolfson,"Our ability to design completely de novo proteins is improving rapidly. This is true of all three main approaches to de novo protein design, which we define as: minimal, rational and computational design. Together, these have delivered a variety of protein scaffolds characterised to high resolution. This is truly impressive and a major advance from where the field was a decade or so ago. That all said, significant challenges in the field remain. Chief amongst these is the need to deliver functional de novo proteins. Such designs might include selective and/or tight binding of specified small molecules, or the catalysis of entirely new chemical transformations. We argue that, whilst progress is being made, solving such problems will require more than simply adding functional side chains to extant de novo structures. New approaches will be needed to target and build structure, stability and function simultaneously. Moreover, if we are to match the exquisite control and subtlety of natural proteins, design methods will have to incorporate multi-state modelling and dynamics. This will require more than black-box methodology, specifically increased understanding of protein conformational changes and dynamics will be needed.",,2019,Current Opinion in Chemical Biology,https://www.semanticscholar.org/paper/4c8fc56c0f81ebbdc38feccc5c71e2ef2926cfba,Design methods,design_methods.csv,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Reviews and explicitly defines three approaches (minimal, rational, computational) to de novo protein design, synthesizing and defining design constructs from the field.","The abstract discusses how graphs should be designed for human perception and decision-making, but from the available text it is unclear whether the paper synthesizes or defines design principles from prior literature, so full text is needed.",,0,Design methods,tfidf-svd,overall,hdbscan,-1,noise / outliers,9.311763,3.2291687,,-1,True,-1,4,0.9852825729569759,"focus, methods methods, embodied, architectural, concept, flexibility, structures, systemic",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': 'c825a5e5ab08', 'title': 'Functional design framework for innovative design thinking in product development', 'cluster': -1, 'distance': 0.7462948971515235}, {'paper_id': '55dc4ef842a6', 'title': 'IMPLEMENTATION OF THE BASIC PRINCIPLES OF FORMING THE ARCHITECTURE OF NON-FORMAL EDUCATION INSTITUTIONS', 'cluster': -1, 'distance': 0.8549034469308369}, {'paper_id': '799b06403189', 'title': 'State of the Art on Robust Design Methods for Additive Manufacturing', 'cluster': -1, 'distance': 0.8612848996736873}, {'paper_id': '9fbb38d67689', 'title': 'Analysis of methods of creating new technical systems', 'cluster': -1, 'distance': 0.8743329282070605}, {'paper_id': '878cf959ac53', 'title': 'Designerly Research Methods and Researcherly Design Methods', 'cluster': -1, 'distance': 0.8944710438192104}]"
885a1eee70e3,"The Design of Business Models: What, How and Why",Lorenzo Massa,"Over the last decade, management and organisation scholars, practitioners and policymakers alike have increasingly paid attention to business models and variously highlighted the importance of designing them. However, what it means, in essence, to design business models, remains unclear. The received literature reveals a highly fragmented and heterogeneous picture, with different interpretations and implicit meanings of the term ‘design’, leading to varied perspectives on what, how and why business models should be designed. In this editorial I attempt to clarify the meaning of ‘the design of business model’ by providing a framework that will hopefully help synthesise, organise and clarify the multifaceted aspects of designing business models. Additionally, I highlight three emerging meta insights from the nine papers published in this Special Issue: 1) the (importance of) integration of design principles, 2) the need for specialised, context-dependent design methods and tools and 3) the potential of technology, particularly AI, to reshape business model design. These insights offer pathways for advancing the understanding and practice of designing business models that, combined with an appreciation of the different aspects of designing business models, will hopefully encourage and shape future research directions and cumulative progress in this field.",,2024,Journal of Business Models,https://www.semanticscholar.org/paper/4ddeee32ce878180b4aa8e380f01a51103dc9b26,Design methods,design_methods.csv,semantic_scholar,full,False,False,True,True,False,True,advance_criteria,True,"Reviews fragmented literature on business model design to clarify the meaning of 'design' and proposes its own clarified definition, satisfying C2 and C3.","Studies an alternative user-centered design data-collection method with older adults, which plausibly concerns design methods as a topic, but the abstract does not clearly indicate synthesis or explicit definition.",,0,Design methods,tfidf-svd,overall,hdbscan,-1,noise / outliers,9.280045,6.2985487,,-1,True,-1,1,0.9869244494267768,"focus, methods methods, functional, complexity, tasks, field, psychological, artifacts",Noise / Outliers,These papers were not assigned to a dense DBSCAN cluster.,,,,,,"[{'paper_id': 'bee7b59885fa', 'title': 'Adapting the FBS Model of Designing for Usage-Driven Innovation Processes', 'cluster': -1, 'distance': 0.8280530226166041}, {'paper_id': '95c2b3d44aff', 'title': 'Multiple forms of applications and impacts of a design theory -ten years of industrial applications of C-K theory', 'cluster': -1, 'distance': 0.8721231767915971}, {'paper_id': 'da2bb1488305', 'title': 'Rigor in MIS Survey Research: In Search of Ideal Survey Methodological Attributes', 'cluster': -1, 'distance': 0.8748123693114365}, {'paper_id': '721f009574ce', 'title': 'On integration of interface design methods: Can debates be resolved?', 'cluster': -1, 'distance': 0.8925639112069153}, {'paper_id': '27b32c0d515d', 'title': 'Advancing service design research with design science research', 'cluster': -1, 'distance': 0.8938481005022829}]"
