paper_id,title,authors,abstract,doi,year,venue,url,keyword,source_repos,abstract_quality,format_excluded,scope_excluded,c2,c3,fulltext_flag,c2_and_c3,disposition,advances_to_fulltext,primary_reason,val_reason,pdf_found,pdf_extract_method,full_text_chars,paragraph_count,matched_paragraph_count,discussion_found,discussion_paragraph_count,keyword_conditioned_paragraph_count,focus_keyword,embedding_model,text_view,cluster_method,cluster,cluster_theme_terms,umap_x,umap_y,distance_to_centroid,representative_rank,is_representative_top3,medoid_rank,lda_topic,lda_topic_probability,lda_topic_words,cluster_label_candidate,cluster_summary_candidate,facet_population_or_context,facet_stakeholder_or_population,facet_method_or_lens,facet_artifact_or_domain,facet_contribution_or_outcome,nearest_papers
5ba50396ff25,What is a Convention in Interactive Narrative Design?,"Koenitz, H. (1); Roth, C. (1); Dubbelman, T. (1); Knoller, N. (1)","This paper reports on an aspect of a long-term project to create a body of evidence-based interactive narrative design methods. In this context, we discuss aspects of formal design descriptions as a basis for a quantitative approach to verify the effects of design choices on the experience of audiences. Specifically, we discuss the notion of ‘design conventions’ by acknowledging earlier usages of the term and the related discourse in video game studies.",10.1007/978-3-319-71027-3_29,,"Interactive Storytelling. 10th International Conference on Interactive Digital Storytelling, ICIDS 2017. Proceedings: LNCS 10690",,Design methods,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Examines the notion of 'design conventions' in interactive narrative design, discussing prior usages and offering its own framing of the construct, plausibly satisfying C2 and C3; flagged for full-text confirmation.","This appears to analyze writing and design methods for playable stories with design knowledge as a plausible topic, but the abstract does not clearly show a literature-based synthesis or an explicit definition, so full text is needed.",False,,0,0,0,False,0,0,Design methods,tfidf-svd,knowledge-type,kmeans,7,"architectural, hood, software, mascot, children, embodied, self, creation",7.602019,1.3314018,0.5986230144829443,6,False,6,2,0.9533776131295788,"architectural, architecture, virtual, interactive, concept, building, problems, landscape",Design Methods,"This cluster focuses on Education / Learning, involving Designers, with contribution types coded as Methodological, Artifact/System, Theoretical.",Education / Learning,Designers,,,"Methodological, Artifact/System, Theoretical","[{'paper_id': '714b3f6f8ac7', 'title': 'Degrees of Interaction: Towards a Classification', 'cluster': 3, 'distance': 0.7390719398028611}, {'paper_id': '721f009574ce', 'title': 'On integration of interface design methods: Can debates be resolved?', 'cluster': 4, 'distance': 0.8281675070181308}, {'paper_id': '49719118a4a0', 'title': 'Progressive collapse of structures – review and outlook', 'cluster': 0, 'distance': 0.8340921340225564}, {'paper_id': '60c69d24c5a3', 'title': 'Evaluating the efficacy and effectiveness of design methods: A systematic review and assessment framework', 'cluster': 0, 'distance': 0.8558189043122679}, {'paper_id': 'b841f16ac5b3', 'title': 'Design methods for real time software', 'cluster': 7, 'distance': 0.8562628807495087}]"
dbf31702e533,Patterns for living lab practice: describing key know-how to promote service co-creation with users,"Akasaka, Fumiya (1); Yasuoka, Mika (2); Nakatani, Momoko (1); Kimura, Atsunobu (1); Ihara, Masayuki (1)","'Value co-creation' among actors related to service provision is one of the key concepts in service design. Living Lab (LL) is a co-creative service design methodology in which designers and users collaboratively design services. In LL, users are actively involved in service design processes over long periods. Because LL is a design methodology based on longterm co-creation with users, its practices involve more direct and indirect communication and collaboration with users than typical service design does. Therefore, in order to make value co-creation successful in LL projects, it is crucial for designers to use not only knowledge of service design methods, but also practical know-how related to 'facilitating long-term cocreation with users.' Such know-how is not always shared, however, among LL practitioners, because it is often buried in their experiences. Thus, LL practice currently places heavy reliance on the practitioners’ intuition and experience. Therefore, to support LL practitioners, it is essential to extract key knowhow on how to achieve successful LL projects from experienced practitioners, and to describe such knowhow. This would allow us to share and reuse knowhow in planning and running an LL project. Hence, the purpose of this study is to extract such key knowhow for LL practice and describe it in an easy-to-reuse manner. We first developed a workshop to extract key know-how for LL practice. In this study, we held the workshop twice and could extract 30 items of key know-how. Subsequently, we described the extracted key know-how as 'patterns' by using the pattern language framework, and we developed a booklet listing the 30 patterns in an easy-to-reuse manner. The booklet can be used by LL practitioners to refer to and reuse the key know-how for LL practice. Through an evaluation, we confirmed that the developed booklet is useful for LL practitioners for referring to and using LL know-how. © 2020, Fuji Technology Press. All rights reserved.",10.20965/ijat.2020.p0769,2020.0,International Journal of Automation Technology,,Design methods,engineering_village|semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Develops patterns describing key know-how for Living Lab service co-creation, synthesizing design knowledge into patterns (C2) and defining LL/co-creation constructs (C3 plausible), warranting full-text review.","The paper appears to articulate patterns/know-how for living lab service co-creation practice, suggesting a synthesis/categorization of design knowledge from practice or prior work, but the truncated abstract does not clearly confirm any explicit definition or adaptation.",False,,0,0,0,False,0,0,Design methods,tfidf-svd,knowledge-type,kmeans,2,"service, fbs, methodology, innovation, systemic, creation, living lab, rid",7.354063,-0.12506782,0.2419543860486447,2,True,2,4,0.9701669435092668,"service, related, usage, methodology, article, creation, formal, key",Design Methods,"This cluster focuses on service, fbs, involving Designers, Practitioners, using Design Science, Case Study, Workshop as the main methodological or conceptual lens, with contribution types coded as Methodological, Empirical, Artifact/System.",,"Designers, Practitioners","Design Science, Case Study, Workshop",,"Methodological, Empirical, Artifact/System","[{'paper_id': '27b32c0d515d', 'title': 'Advancing service design research with design science research', 'cluster': 2, 'distance': 0.2937282451172767}, {'paper_id': 'f16832406221', 'title': 'A Framework for Systemic Design', 'cluster': 2, 'distance': 0.757131338141039}, {'paper_id': 'd330bde18c87', 'title': 'Languaging design methods', 'cluster': 7, 'distance': 0.7890791309146457}, {'paper_id': '7e095752d24c', 'title': 'Think-4-EmCoDe framework: Highlighting key qualities in embodied co-design techniques for children', 'cluster': 7, 'distance': 0.8679682323222976}, {'paper_id': '1416cd2b88de', 'title': 'Cross-disciplinary system value overview towards value-oriented design', 'cluster': 1, 'distance': 0.8874518757094529}]"
49719118a4a0,Progressive collapse of structures – review and outlook,"Starossek, U. (1)","The difference between progressive collapse, related to mechanisms of collapse, and disproportionate collapse, related to design, is outlined. Various mechanisms of collapse are described, which helps to clarify conceptual relationships. Ordinary design procedures are inadequate for preventing disproportionate collapse. The reasons for this are explained. After defining the terms collapse resistance and robustness, a pragmatic design approach for achieving collapse resistance of general structures is outlined. In this approach, the design objectives are established in a decision-making process. Concerning design methods, segmentation is available in addition to alternative load paths. The former method can be preferable in case of large initial local failure. This pragmatic approach can be developed into model guidelines for the design of general structures against disproportionate collapse. In contrast, it is found that current design regulations apply only to buildings of small to medium size and not to structures in general. © 2019 Taylor & Francis Group, London, UK.",10.1201/9780429426506-364,2019.0,"Advances in Engineering Materials, Structures and Systems: Innovations, Mechanics and Applications - Proceedings of the 7th International Conference on Structural Engineering, Mechanics and Computation, 2019",,Design methods,engineering_village,full,False,False,True,True,True,True,advance_criteria,True,"Reviews and clarifies conceptual distinctions and definitions (collapse resistance, robustness) and outlines design approaches, plausibly synthesizing and defining constructs; flagged to confirm from full text.","This review explicitly clarifies and defines collapse-related concepts, describes conceptual relationships, and outlines a pragmatic design approach, satisfying both synthesis/definition and explicit definitional criteria.",False,,0,0,0,False,0,0,Design methods,tfidf-svd,knowledge-type,kmeans,0,"collapse, artifacts, floorplan, corroboration, ways, findings, business models, flexibility",7.0815034,1.4732795,0.6185881912248806,7,False,7,4,0.9402143367056932,"service, related, usage, methodology, article, creation, formal, key",Design Methods,"This cluster focuses on Education / Learning, involving Designers, Practitioners, using User-centered Design, Ethnographic as the main methodological or conceptual lens, with contribution types coded as Methodological, Theoretical, Empirical.",Education / Learning,"Designers, Practitioners","User-centered Design, Ethnographic",,"Methodological, Theoretical, Empirical","[{'paper_id': '5ba50396ff25', 'title': 'What is a Convention in Interactive Narrative Design?', 'cluster': 7, 'distance': 0.8340921340225564}, {'paper_id': '0a373ca87142', 'title': 'Surveying a Landscape of Ethics-Focused Design Methods', 'cluster': 3, 'distance': 0.8624163678617137}, {'paper_id': '4934044e5959', 'title': 'Constraint management for concept ideation in conceptual design', 'cluster': 3, 'distance': 0.8827279699817853}, {'paper_id': '4592ed134f14', 'title': 'The relation between brain-learning physiology and conceptualization methods in the design process of architecture students1', 'cluster': 3, 'distance': 0.9020580231422834}, {'paper_id': 'b5d968168f35', 'title': 'A Framework of Design Method Corroboration', 'cluster': 0, 'distance': 0.9086600540948829}]"
4934044e5959,Constraint management for concept ideation in conceptual design,"Liu, Ang (1); Wang, Yuchen (1); Teo, Ivan (1); Lu, Stephen (2)","Constraint plays a critical role in swaying the direction of concept ideation in conceptual design. Design constraints should be differentiated from design objectives because they play different roles in influencing ideation. Constraint management is a very challenging task in conceptual design because they are mostly abstract, subjective, and dynamic. This paper focuses on constraint management for the sake of concept ideation. In this work, design constraints are modeled as the initial and boundary conditions of concept ideation. A new classification scheme is proposed to classify various design constraints into four categories: input internal constraint, system internal constraint, input external constraint, and system external constraint. A new concept ideation process is prescribed to generate more constraint-compliant concepts, through biologically inspired design. Some existing design methods, such as Domain Structure Matrix and Concept Map, are incorporated into the proposed process. A case study is presented to showcase how to follow the proposed method to redesign a robotic vacuum cleaner to make it more compliant with stricter design constraints. © 2018 CIRP",10.1016/j.cirpj.2018.11.006,2019.0,CIRP Journal of Manufacturing Science and Technology,,Design methods,engineering_village|semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Studies design constraints in conceptual design, proposes a new classification scheme and differentiates/defines constraints versus objectives, plausibly satisfying C2 and C3.","The paper appears centrally concerned with conceptual design constraints and proposes a classification scheme for constraints, but the abstract truncation does not let us confirm whether this is a synthesis from prior work or an original definitional treatment, so full text is needed.",False,,0,0,0,False,0,0,Design methods,tfidf-svd,knowledge-type,kmeans,3,"architecture, landscape, constraint, ideation, article, concept, relation, playing",6.8424296,1.9894738,0.6192457947918438,8,False,8,1,0.962017794438904,"management, conceptual, concept, constraints, attention, methods principles, literature, objectives",Design Methods,"This cluster focuses on Education / Learning, involving Designers, with contribution types coded as Artifact/System, Methodological, Theoretical.",Education / Learning,Designers,,,"Artifact/System, Methodological, Theoretical","[{'paper_id': '6e06768bb26b', 'title': 'Design as Research in Landscape Architecture', 'cluster': 3, 'distance': 0.8169744174307882}, {'paper_id': '49719118a4a0', 'title': 'Progressive collapse of structures – review and outlook', 'cluster': 0, 'distance': 0.8827279699817853}, {'paper_id': '799b06403189', 'title': 'State of the Art on Robust Design Methods for Additive Manufacturing', 'cluster': 1, 'distance': 0.8875111007767128}, {'paper_id': '885a1eee70e3', 'title': 'The Design of Business Models: What, How and Why', 'cluster': 0, 'distance': 0.8910374282758142}, {'paper_id': 'da2bb1488305', 'title': 'Rigor in MIS Survey Research: In Search of Ideal Survey Methodological Attributes', 'cluster': 6, 'distance': 0.8952694306652508}]"
b841f16ac5b3,Design methods for real time software,K. Jackson,"A definition of the term 'design' and its application to real time software, is given. A group of well known software design methods are analysed, including: Yourdon, SSADM, CORE, JSD, HOOD, MASCOT3. The author concludes that most design methods ignore architectural design, attempt to bypass it, or have just a single form of it. MASCOT and HOOD are the only two which address architectural design directly. Of these, HOOD provides only a limited subset of MASCOT. MASCOT itself has potential for enhancement to enable it to cope with the very largest of embedded real time systems.<>",,1990.0,,,Design methods,ieee|semantic_scholar,full,False,False,True,True,False,True,advance_criteria,True,"Defines the term 'design' and analyzes/compares a set of named software design methods, treating design methods as the topic of study and providing a definition.","This appears to discuss a user interface design methodology and its implications for systems design methods, with design methods as the topic, but the abstract only summarizes ongoing study findings and does not clearly show synthesis or explicit definitions.",False,,0,0,0,False,0,0,Design methods,tfidf-svd,knowledge-type,kmeans,7,"architectural, hood, software, mascot, children, embodied, self, creation",9.790495,1.0919976,0.3724763543227685,1,True,1,2,0.9534942515935316,"architectural, architecture, virtual, interactive, concept, building, problems, landscape",Design Methods,"This cluster focuses on Education / Learning, involving Designers, with contribution types coded as Methodological, Artifact/System, Theoretical.",Education / Learning,Designers,,,"Methodological, Artifact/System, Theoretical","[{'paper_id': '8ade38cacb53', 'title': 'Architectural Design Method of Architectural Engineering', 'cluster': 7, 'distance': 0.5767305511095989}, {'paper_id': 'd330bde18c87', 'title': 'Languaging design methods', 'cluster': 7, 'distance': 0.8255869547030223}, {'paper_id': '799b06403189', 'title': 'State of the Art on Robust Design Methods for Additive Manufacturing', 'cluster': 1, 'distance': 0.8347404811012862}, {'paper_id': '9fbb38d67689', 'title': 'Analysis of methods of creating new technical systems', 'cluster': 7, 'distance': 0.8365706154718247}, {'paper_id': '5ba50396ff25', 'title': 'What is a Convention in Interactive Narrative Design?', 'cluster': 7, 'distance': 0.8562628807495087}]"
721f009574ce,On integration of interface design methods: Can debates be resolved?,Y. Lin; W. J. Zhang; R. J. Koubek; R. R. Mourant,"There have been many debates on how to design the human–computer interface (HCI). Often, one can find that different views in a debate are simply because these views are attached to different aspects which embody the same thing. In other words, prior to giving an effective judgment of a debate, one needs to establish an understanding of the ‘total’ aspects of a thing the debate is about. Following this line of thinking, in this paper, we propose an understanding of the ‘total’ aspects of designing HCI, which is called the total interface design framework. We then judge several debates under this framework with the purpose of exemplifying the judgment process for any other debate related to designing HCI. At the end, the debates used for exemplifying our judgment process can be resolved. The effectiveness of the total interface design framework for integrating the different HCI approaches is also demonstrated.",10.1016/j.intcom.2005.11.008,2006.0,,,Design methods,ieee|semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Proposes a 'total interface design framework' to integrate and reconcile HCI design method debates, synthesizing across views and offering its own framework definition.","Proposes a total interface design framework to integrate and judge debates among HCI design methods, suggesting synthesis of design-method perspectives, but whether it explicitly defines or adapts a design-knowledge construct is unclear from the abstract alone.",False,,0,0,0,False,0,0,Design methods,tfidf-svd,knowledge-type,kmeans,4,"debate, novo, centredness, metric, understanding, thing, proteins, centred",8.607997,1.2214484,0.3616274550854762,2,True,2,5,0.6631334619840115,"value, field, aspects, challenges, understand, industry, literature, architecture",Design Methods,"This cluster focuses on Education / Learning, with recurring attention to Interface, with contribution types coded as Methodological, Artifact/System.",Education / Learning,,,Interface,"Methodological, Artifact/System","[{'paper_id': 'f47226c43979', 'title': 'The Human-Centredness Metric: Early Assessment of the Quality of Human-Centred Design Activities', 'cluster': 4, 'distance': 0.7856852293036417}, {'paper_id': '5ba50396ff25', 'title': 'What is a Convention in Interactive Narrative Design?', 'cluster': 7, 'distance': 0.8281675070181308}, {'paper_id': '5389fb1cc38b', 'title': 'Elements of a design method – a basis for describing and evaluating design methods', 'cluster': 5, 'distance': 0.8812518004282484}, {'paper_id': '40a2d86cd488', 'title': 'Elements of a design method - a basis for describing and evaluating design methods', 'cluster': 5, 'distance': 0.8819208758965934}, {'paper_id': '9fbb38d67689', 'title': 'Analysis of methods of creating new technical systems', 'cluster': 7, 'distance': 0.8872494531930555}]"
f02904f836be,Universal Participatory Design: Achievements and Challenges,R. Bonacin; Júlio Cesar dos Reis; M. Baranauskas,"According to the principles of participatory design, a genuine democratic process requires effective participation of all affected people in the design process; this must include affected disabled users. However, user participation entails complex problems, which are aggravated by conditions of illiteracy and/or aging. This article presents the concept of Universal Participatory Design, a design philosophy and practice that aims to be inclusive during the design process, and which has a positive result for all. We first conducted a review of the literature to understand the limits of the relationships between participatory design and universal design. This paper then addresses some of the challenges to achieve Universal Participatory Design (UPD) by juxtaposing deficits observed in the literature with issues we experienced during two research projects. We discuss the key components of Participatory Design and its relationship to UPD, and establish a research agenda that aims to conceptualize and investigate participatory design with universal access. Our findings indicate the need for flexible design methods, adaptable artifacts, and positive designers’ attitudes when encountering unexpected situations.",,2019.0,,https://www.semanticscholar.org/paper/06bb9a92fbf53b9d7a93c86acc244c380656fc1f,Design methods,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Reviews participatory design literature and defines the concept of Universal Participatory Design, plausibly satisfying both C2 and C3; flagged to confirm in full text.","The paper introduces the concept of Universal Participatory Design and states that it first conducted a literature review, indicating both synthesis of prior work and an explicit conceptual definition/adaptation.",False,,0,0,0,False,0,0,Design methods,tfidf-svd,knowledge-type,kmeans,3,"architecture, landscape, constraint, ideation, article, concept, relation, playing",6.709913,2.900331,0.531399132754059,4,False,4,2,0.5804811846345503,"architectural, architecture, virtual, interactive, concept, building, problems, landscape",Design Methods,"This cluster focuses on Education / Learning, involving Designers, with contribution types coded as Artifact/System, Methodological, Theoretical.",Education / Learning,Designers,,,"Artifact/System, Methodological, Theoretical","[{'paper_id': '55dc4ef842a6', 'title': 'IMPLEMENTATION OF THE BASIC PRINCIPLES OF FORMING THE ARCHITECTURE OF NON-FORMAL EDUCATION INSTITUTIONS', 'cluster': 3, 'distance': 0.7973492356272722}, {'paper_id': '94347a49c12b', 'title': 'Using System Dynamics to Construct Design Theory for Community Information Systems', 'cluster': 6, 'distance': 0.8148805266840107}, {'paper_id': '6e06768bb26b', 'title': 'Design as Research in Landscape Architecture', 'cluster': 3, 'distance': 0.8154991778703824}, {'paper_id': '1c04ffa25528', 'title': 'The implications of improvisational acting and role-playing on design methodologies', 'cluster': 3, 'distance': 0.8174039102830681}, {'paper_id': '799b06403189', 'title': 'State of the Art on Robust Design Methods for Additive Manufacturing', 'cluster': 1, 'distance': 0.8341169237418937}]"
714b3f6f8ac7,Degrees of Interaction: Towards a Classification,H. Achten,"In architecture various approaches have been developed do deal with changing demands on the building. The most recent development is interactive architecture. In this paper we aim to outline what interactive architecture is. First we define the type of performance behavior that an interactive building or environment has. Following, we consider the relation between the system and the user. We derive four types of relations, characterized as “perfect butler,” “partner,” “environmental,” and “wizard.” Interactive systems are composed of sensors, controllers, actuators, and materials. Various degrees of interactivity can be achieved with such systems, ranging from passive, reactive, autonomous, to agent systems. Complete with earlier discussion of design methods this provides the range of aspects that should be considered when designing interactive architecture.",,2011.0,Proceedings of the 29th International Conference on Education and Research in Computer Aided Architectural Design in Europe (eCAADe),https://www.semanticscholar.org/paper/0e9390e0acbae28af61e300fca19b7e400e6a211,Design methods,semantic_scholar,full,False,False,True,True,False,True,advance_criteria,True,"Develops a classification of interactive architecture and defines types of interaction relations, satisfying C2 categorization and C3 original definition.","The paper explicitly aims to define interactive architecture and derive a four-type classification of system-user relations, so it both categorizes and defines a design-related construct.",False,,0,0,0,False,0,0,Design methods,tfidf-svd,knowledge-type,kmeans,3,"architecture, landscape, constraint, ideation, article, concept, relation, playing",8.746618,2.4271684,0.536196653694196,5,False,5,2,0.9665693156590016,"architectural, architecture, virtual, interactive, concept, building, problems, landscape",Design Methods,"This cluster focuses on Education / Learning, involving Designers, with contribution types coded as Artifact/System, Methodological, Theoretical.",Education / Learning,Designers,,,"Artifact/System, Methodological, Theoretical","[{'paper_id': '4592ed134f14', 'title': 'The relation between brain-learning physiology and conceptualization methods in the design process of architecture students1', 'cluster': 3, 'distance': 0.6410349813747233}, {'paper_id': '5ba50396ff25', 'title': 'What is a Convention in Interactive Narrative Design?', 'cluster': 7, 'distance': 0.7390719398028611}, {'paper_id': '6e06768bb26b', 'title': 'Design as Research in Landscape Architecture', 'cluster': 3, 'distance': 0.8027216721572048}, {'paper_id': '215d4603e3c7', 'title': 'A case study of the extension of floorplan flexibility using sector margins', 'cluster': 0, 'distance': 0.8438970319650168}, {'paper_id': '55dc4ef842a6', 'title': 'IMPLEMENTATION OF THE BASIC PRINCIPLES OF FORMING THE ARCHITECTURE OF NON-FORMAL EDUCATION INSTITUTIONS', 'cluster': 3, 'distance': 0.8448919988949034}]"
c825a5e5ab08,Functional design framework for innovative design thinking in product development,Ang Liu; S. Lu,"Abstract Functional design means the process of formulating a unique design problem by mapping a set of customer needs to a set of functional requirements. In the context of product development, functional design is one of the most challenging but rewarding design activities. On the one hand, designers must extract useful information from a large amount of diversified, unstructured, and even inconsistent customer voices. On the other hand, designers must formulate a set of functional requirements that are inherently intangible, solution-neutral, and arguably subjective. Functional design exerts great impacts on the formation of innovative design thinking. It is especially difficult for novice designers who are naturally inclined to rapidly dive into the solution space with little exploration of the problem space. This paper presents a systematic functional design framework to guide novice designers, through a step-by-step process, to sequentially investigate the customer domain, explore the functional domain, and manage design couplings between customer needs and functional requirements. A collection of existing design methods is incorporated, in an adaptive manner, into the framework to facilitate the execution of each step. To date, the proposed framework has been iteratively taught, practiced, and refined based on two engineering design courses since 2013.",,2020.0,,https://www.semanticscholar.org/paper/1af6479afed41181f7b7d7c315f80b691cb038f1,Design methods,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Proposes a functional design framework and defines functional design as a construct, plausibly satisfying C2/C3; flagged to confirm synthesis and definition in full text.","The abstract explicitly defines functional design in the product development context, satisfying C3, but it is unclear from the truncated abstract whether the paper synthesizes or categorizes design knowledge from prior literature, so it should be checked in full text.",False,,0,0,0,False,0,0,Design methods,tfidf-svd,knowledge-type,kmeans,1,"functional, virtual, product, value, commissioning, defined, robust, emotion",8.272109,2.779503,0.4594332303050836,2,True,2,3,0.9690665030983092,"product, functional, activities, metric, needs, hand, following, explore",Design Methods,"This cluster focuses on functional, virtual, involving Designers, with contribution types coded as Methodological, Artifact/System, Theoretical.",,Designers,,,"Methodological, Artifact/System, Theoretical","[{'paper_id': '799b06403189', 'title': 'State of the Art on Robust Design Methods for Additive Manufacturing', 'cluster': 1, 'distance': 0.7090228068282001}, {'paper_id': '03ce61847eb3', 'title': 'Emotion Semantics Construction in Industrial Product Application', 'cluster': 1, 'distance': 0.7128005444996142}, {'paper_id': '9de0e13a7156', 'title': 'Towards functional de novo designed proteins.', 'cluster': 4, 'distance': 0.7755842252387258}, {'paper_id': 'f16832406221', 'title': 'A Framework for Systemic Design', 'cluster': 2, 'distance': 0.8789380455308469}, {'paper_id': 'b2234ef79a5a', 'title': ""Tracing situated effects of innovative design methods: inexperienced designers' practices"", 'cluster': 0, 'distance': 0.8831340202331179}]"
878cf959ac53,Designerly Research Methods and Researcherly Design Methods,R. Sosa,"This paper builds on the complementary identities distinguished by Joyce Yee of a ‘researcherly designer’ as a designer trained in research and a ’designerly researcher’ as its counterpart: a researcher trained in design (Yee, 2017). Joyce reflects that adopting these two roles informs her practice allowing her to select “the right research tools for different purposes”. Here, I extend and examine this duality paying close attention to the methods used in these two professional practices. I argue that ‘the same’ techniques, tools, and methods are used by individuals when they engage in design activity and when they ‘change hats’ to engage in research activity. Whilst it is certainly true that individuals integrate and blend these activities within the same project, I make the argument that how they use these methods can be clearly distinguished by the purposes for which they use them. Individuals who are in the position to execute roles as different as designers and researchers are ‘ambidextrous’ and they cultivate creative synergies between these worlds. However, switching membership between such different communities is not without its challenges (Gold, 2007). The paper addresses the opportunities, risks, and ethical tensions that come from ‘changing hats’ and it draws from earlier work on the creative adaptation of design methods for crossdisciplinary research (Sosa & Grocott, 2020). The paper concludes with recommendations and generative questions for those who embark on the advanced practices of design and research.",,2020.0,,https://www.semanticscholar.org/paper/3c1e79eab204a59ccd27f91f5c60a8bc77fd660a,Design methods,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Examines and distinguishes design methods versus research methods, building on prior conceptual distinctions and offering definitional framing of design/research methods, plausibly satisfying C2 and C3.","The paper appears to examine and compare design/research methods as its topic, but the truncated abstract does not clearly show a synthesis from prior literature or an explicit definition, so full text is needed.",False,,0,0,0,False,0,0,Design methods,tfidf-svd,knowledge-type,kmeans,1,"functional, virtual, product, value, commissioning, defined, robust, emotion",9.285721,1.0836284,0.571050820683779,4,False,4,5,0.9301129868488228,"value, field, aspects, challenges, understand, industry, literature, architecture",Design Methods,"This cluster focuses on functional, virtual, involving Designers, with contribution types coded as Methodological, Artifact/System, Theoretical.",,Designers,,,"Methodological, Artifact/System, Theoretical","[{'paper_id': 'd330bde18c87', 'title': 'Languaging design methods', 'cluster': 7, 'distance': 0.7699024621631679}, {'paper_id': '7e095752d24c', 'title': 'Think-4-EmCoDe framework: Highlighting key qualities in embodied co-design techniques for children', 'cluster': 7, 'distance': 0.8194088484164804}, {'paper_id': '799b06403189', 'title': 'State of the Art on Robust Design Methods for Additive Manufacturing', 'cluster': 1, 'distance': 0.8531417341053873}, {'paper_id': '215d4603e3c7', 'title': 'A case study of the extension of floorplan flexibility using sector margins', 'cluster': 0, 'distance': 0.8763338139117572}, {'paper_id': 'b841f16ac5b3', 'title': 'Design methods for real time software', 'cluster': 7, 'distance': 0.886705930080753}]"
9de0e13a7156,Towards functional de novo designed proteins.,W. Dawson; G. G. Rhys; D. Woolfson,"Our ability to design completely de novo proteins is improving rapidly. This is true of all three main approaches to de novo protein design, which we define as: minimal, rational and computational design. Together, these have delivered a variety of protein scaffolds characterised to high resolution. This is truly impressive and a major advance from where the field was a decade or so ago. That all said, significant challenges in the field remain. Chief amongst these is the need to deliver functional de novo proteins. Such designs might include selective and/or tight binding of specified small molecules, or the catalysis of entirely new chemical transformations. We argue that, whilst progress is being made, solving such problems will require more than simply adding functional side chains to extant de novo structures. New approaches will be needed to target and build structure, stability and function simultaneously. Moreover, if we are to match the exquisite control and subtlety of natural proteins, design methods will have to incorporate multi-state modelling and dynamics. This will require more than black-box methodology, specifically increased understanding of protein conformational changes and dynamics will be needed.",,2019.0,Current Opinion in Chemical Biology,https://www.semanticscholar.org/paper/4c8fc56c0f81ebbdc38feccc5c71e2ef2926cfba,Design methods,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Reviews and explicitly defines three approaches (minimal, rational, computational) to de novo protein design, synthesizing and defining design constructs from the field.","The abstract discusses how graphs should be designed for human perception and decision-making, but from the available text it is unclear whether the paper synthesizes or defines design principles from prior literature, so full text is needed.",False,,0,0,0,False,0,0,Design methods,tfidf-svd,knowledge-type,kmeans,4,"debate, novo, centredness, metric, understanding, thing, proteins, centred",5.9382186,1.3769877,0.4115988309173493,3,True,3,5,0.7716568954488526,"value, field, aspects, challenges, understand, industry, literature, architecture",Design Methods,"This cluster focuses on Education / Learning, with recurring attention to Interface, with contribution types coded as Methodological, Artifact/System.",Education / Learning,,,Interface,"Methodological, Artifact/System","[{'paper_id': 'c825a5e5ab08', 'title': 'Functional design framework for innovative design thinking in product development', 'cluster': 1, 'distance': 0.7755842252387258}, {'paper_id': 'f16832406221', 'title': 'A Framework for Systemic Design', 'cluster': 2, 'distance': 0.7915064382693372}, {'paper_id': '0a373ca87142', 'title': 'Surveying a Landscape of Ethics-Focused Design Methods', 'cluster': 3, 'distance': 0.8322746842988369}, {'paper_id': 'da2bb1488305', 'title': 'Rigor in MIS Survey Research: In Search of Ideal Survey Methodological Attributes', 'cluster': 6, 'distance': 0.88111074126079}, {'paper_id': 'f47226c43979', 'title': 'The Human-Centredness Metric: Early Assessment of the Quality of Human-Centred Design Activities', 'cluster': 4, 'distance': 0.881661974534808}]"
