analysis_page,clustering_space,algorithm,configuration,paper_id,keyword,title,authors,year,venue,doi,url,cluster,cluster_label_candidate,distinguishing_evidence_terms,cluster_summary_candidate,distance_to_centroid,representative_rank,is_representative_top3,umap_x,umap_y,discussion_found,discussion_paragraph_count,discussion_summary,discussion_excerpt
page2,umap5,kmeans,kmeans_k3,098c9db1090d,Design Patterns,A semantic representation for domain-specific patterns,"Montero, S. (1); Diaz, P. (1); Aedo, I. (1)",,"Metainformatics. International Symposium, MIS 2004. Revised Selected Papers (Lecture Notes in Computer Science Vol. 3511)",,,2,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, language","This exploratory cluster contains 142 papers. Frequent terms include patterns, pattern, design patterns, software, systems, language. Representative papers include Towards normal design for safety-critical systems; Analysis patterns; A conceptual framework for design science research.",0.1194775104522705,32,False,2.8827057,3.8120017,False,0,,
page2,umap5,kmeans,kmeans_k3,09e4195a775c,Design Patterns,BIOPHILIC DESIGN PATTERNS: Emerging Nature-Based Parameters for Health and Well-Being in the Built Environment,Catherine O. Ryan; W. Browning; Joseph Clancy; Scott L Andrews; Namita B Kallianpurkar,2014,,,https://www.semanticscholar.org/paper/f2f43cc85573cfe8f7a2770354fbea84c95e0f36,1,Knowledge · Theory · Research,"knowledge, theory, research, design knowledge, design theory, principles","This exploratory cluster contains 225 papers. Frequent terms include knowledge, theory, research, design knowledge, design theory, principles. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.2121351361274719,205,False,0.11696354,5.5189934,False,0,,
page2,umap5,kmeans,kmeans_k3,0a373ca87142,Design methods,Surveying a Landscape of Ethics-Focused Design Methods,"Chivukula, Shruthi Sai and Gray, Colin and Li, Ziqing and Pivonka, Anne C. and Chen, Jingning",2024,ACM J. Responsib. Comput.,10.1145/3678988,https://doi.org/10.1145/3678988,1,Knowledge · Theory · Research,"knowledge, theory, research, design knowledge, design theory, principles","This exploratory cluster contains 225 papers. Frequent terms include knowledge, theory, research, design knowledge, design theory, principles. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1453317403793335,134,False,1.0986766,6.2918763,False,0,,
page2,umap5,kmeans,kmeans_k3,0b35e34543e2,Design principles,Designing Artificial Identity: The Identity Design Framework and Research Agenda,"Bransky, Karla and Sweetser, Penny and Holthaus, Patrick and Laban, Guy and Winkle, Katie and Akalin, Neziha and Ashok, Ashita and Lee, Jihye and Khot, Rucha and Bejarano, Alexandra and Thijn, Jorrit and Moore, Roger K. and Jang, Minsu and Fischer, Joel E and Lee, Minha",2026,Proceedings of the 2026 Designing Interactive Systems Conference,10.1145/3800645.3812962,https://doi.org/10.1145/3800645.3812962,2,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, language","This exploratory cluster contains 142 papers. Frequent terms include patterns, pattern, design patterns, software, systems, language. Representative papers include Towards normal design for safety-critical systems; Analysis patterns; A conceptual framework for design science research.",0.1826323270797729,101,False,2.1017904,5.796423,False,0,,
page2,umap5,kmeans,kmeans_k3,0b7e6111aa14,Design knowledge,Synthesizing a Solution Space for Prescriptive Design Knowledge Codification,"Möller, F. (1); Hansen, M.R.P. (2); Schoormann, T. (3)",,Scandinavian Journal of Information Systems,,,1,Knowledge · Theory · Research,"knowledge, theory, research, design knowledge, design theory, principles","This exploratory cluster contains 225 papers. Frequent terms include knowledge, theory, research, design knowledge, design theory, principles. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1356639862060547,112,False,-1.4506434,8.025094,False,0,,
page2,umap5,kmeans,kmeans_k3,0bca44c18d6c,Design theory,"Tinkering, tailoring, and bricolage: Implications for theories of Design","Hovorka, Dirk S. (1); Germonprez, Matt (2)",2009,"15th Americas Conference on Information Systems 2009, AMCIS 2009",,,1,Knowledge · Theory · Research,"knowledge, theory, research, design knowledge, design theory, principles","This exploratory cluster contains 225 papers. Frequent terms include knowledge, theory, research, design knowledge, design theory, principles. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1158914566040039,62,False,-0.8446778,5.548695,False,0,,
page2,umap5,kmeans,kmeans_k3,0cbc36913472,Design Heuristics,Dialogue Appropriate to Assistive Technology Product Design: A Taxonomy of Communication Formats in Relation to Modes of Sensory Perception,"Torrens, G.E. (1)",,"She Ji: The Journal of Design, Economics, and Innovation",10.1016/j.sheji.2018.01.001,,0,Hci · Game · Heuristics,"hci, game, heuristics, learning, games, knowledge","This exploratory cluster contains 90 papers. Frequent terms include hci, game, heuristics, learning, games, knowledge. Representative papers include Design-oriented human-computer interaction; A theoretical framework on embodiment in digital design; From human factors to human actors to human crafters.",0.142890453338623,30,False,1.2679406,6.764775,False,0,,
page2,umap5,kmeans,kmeans_k3,0e02199ea150,Design theory,The Inspiration of Design Affairology to Hcd in Post Humanism Era,Bai Yu,2021,International Journal of Frontiers in Sociology,,https://www.semanticscholar.org/paper/f10d15a36e1a2d6f31eb975c6a8223f94685740f,0,Hci · Game · Heuristics,"hci, game, heuristics, learning, games, knowledge","This exploratory cluster contains 90 papers. Frequent terms include hci, game, heuristics, learning, games, knowledge. Representative papers include Design-oriented human-computer interaction; A theoretical framework on embodiment in digital design; From human factors to human actors to human crafters.",0.2167717814445495,85,False,1.6273359,7.011161,False,0,,
page2,umap5,kmeans,kmeans_k3,0ecb6c9b7eeb,Design theory,Pluralism in Knowledge Management: a Review,"Sheffield, J. (1)",,Electronic Journal of Knowledge Management,,,1,Knowledge · Theory · Research,"knowledge, theory, research, design knowledge, design theory, principles","This exploratory cluster contains 225 papers. Frequent terms include knowledge, theory, research, design knowledge, design theory, principles. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.2305662631988525,211,False,-1.2913501,7.6301584,True,10,"- Discussion and conclusion 
4.1 Discussion 
Only the pluralistic frameworks described above c apture the richness of the practical example 
provided by Ellingsen (2003), and the working definition provided by Davenport and Prusak (1998).
- The alignment between knowledge management perspec tive (viz, knowledge application, knowledge 
normalization, knowledge creation), the three plur alistic frameworks, and coordinating work in 
hospitals is summarised below.
- Table 2: Pluralistic frameworks and their application to Ellingsen (2003) 
Knowledge 
management 
domain 
Knowledge 
Application","Discussion and conclusion 
4.1 Discussion 
Only the pluralistic frameworks described above c apture the richness of the practical example 
provided by Ellingsen (2003), and the working definition provided by Davenport and Prusak (1998)."
page2,umap5,kmeans,kmeans_k3,0ef759265f23,Design Guidelines,The equitable use concept in sidewalk design,Mahdi Aghaabbasi; M. Moeinaddini; Zohreh Asadi-Shekari; M. Z. Shah,2019,Cities,,https://www.semanticscholar.org/paper/5a686e01a536a318c32f70e8b1eb114fd34c05de,0,Hci · Game · Heuristics,"hci, game, heuristics, learning, games, knowledge","This exploratory cluster contains 90 papers. Frequent terms include hci, game, heuristics, learning, games, knowledge. Representative papers include Design-oriented human-computer interaction; A theoretical framework on embodiment in digital design; From human factors to human actors to human crafters.",0.2118579745292663,84,False,1.1959234,7.1025476,False,0,,
page2,umap5,kmeans,kmeans_k3,103eb1a8586b,Design theory,Incommensurability and multi-paradigm grounding in design science research: Implications for creating knowledge,"Hovorka, Dirk S. (1)",2010,IFIP Advances in Information and Communication Technology,10.1007/978-3-642-12113-5_2,,1,Knowledge · Theory · Research,"knowledge, theory, research, design knowledge, design theory, principles","This exploratory cluster contains 225 papers. Frequent terms include knowledge, theory, research, design knowledge, design theory, principles. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1027196645736694,32,False,-1.4736571,7.03522,False,0,,
page2,umap5,kmeans,kmeans_k3,114973fd100e,Design knowledge,Identification and management of the near-field knowledge of industrial design for innovative product shapes,JinTao He (1); Qian Yang (1); MengYa Zhu (1),,Advances in Mechanical Engineering,10.1177/1687814018816574,,1,Knowledge · Theory · Research,"knowledge, theory, research, design knowledge, design theory, principles","This exploratory cluster contains 225 papers. Frequent terms include knowledge, theory, research, design knowledge, design theory, principles. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.166452407836914,167,False,-0.36846048,7.946571,False,0,,
page2,umap5,kmeans,kmeans_k3,1151f6830f77,Design Patterns,Design patterns in intelligent systems,"Peters, J.F. (1)",,"Foundations of Intelligent Systems. 14th International Symposium, ISMIS 2003. Proceedings (Lecture Notes in Artificial Intelligence Vol.2871)",,,2,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, language","This exploratory cluster contains 142 papers. Frequent terms include patterns, pattern, design patterns, software, systems, language. Representative papers include Towards normal design for safety-critical systems; Analysis patterns; A conceptual framework for design science research.",0.1149057149887085,27,False,2.916226,4.4971004,False,0,,
page2,umap5,kmeans,kmeans_k3,12568f76ff90,Design rationale,Patterns or claims: do they help in communicating design advice?,"Abraham, George and Atwood, Michael E.",2009,Proceedings of the 21st Annual Conference of the Australian Computer-Human Interaction Special Interest Group: Design: Open 24/7,10.1145/1738826.1738831,https://doi.org/10.1145/1738826.1738831,2,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, language","This exploratory cluster contains 142 papers. Frequent terms include patterns, pattern, design patterns, software, systems, language. Representative papers include Towards normal design for safety-critical systems; Analysis patterns; A conceptual framework for design science research.",0.1482337713241577,61,False,3.5887303,3.8481357,True,10,"- Discussions 
have mainly focused on the form and organization 
(Borchers, 2000; Fincher et al., 2003).
- We believe 
improving access to design advice is important, but it's 
equally, if not more, important to examine whether the 
design advice is perceived as usable and effective first.
- Without evidence showing that articulati ng design advice 
as patterns or claims facilitates sharing and 
comprehension of design knowledge, the value of 
organization schemes, however well designed and argued, 
is unclear.","Discussions 
have mainly focused on the form and organization 
(Borchers, 2000; Fincher et al., 2003)."
page2,umap5,kmeans,kmeans_k3,139a1e71d8dc,Design Guidelines,Separation of Modeling Principles and Design Principles in Enterprise Engineering,Tetsuya Suga; Peter De Bruyn; Philip Huysmans; J. Verelst; H. Mannaert,2016,The Practice of Enterprise Modeling,,https://www.semanticscholar.org/paper/05ace0f237feda9c4e4dd78cdc60b3dd91738543,1,Knowledge · Theory · Research,"knowledge, theory, research, design knowledge, design theory, principles","This exploratory cluster contains 225 papers. Frequent terms include knowledge, theory, research, design knowledge, design theory, principles. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1547092199325561,147,False,0.6923657,5.6379585,False,0,,
page2,umap5,kmeans,kmeans_k3,1416cd2b88de,Design methods,Cross-disciplinary system value overview towards value-oriented design,Emilia Lavi; Y. Reich,2023,Research in Engineering Design,,https://www.semanticscholar.org/paper/e973cd46b42f3c987ddf80186b3d6c1ba79263b4,1,Knowledge · Theory · Research,"knowledge, theory, research, design knowledge, design theory, principles","This exploratory cluster contains 225 papers. Frequent terms include knowledge, theory, research, design knowledge, design theory, principles. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1712960600852966,177,False,0.40815634,6.027678,False,0,,
page2,umap5,kmeans,kmeans_k3,141f85abba0a,Design theory,How to Define Design in Industrial Control and Automation Software,Aydin Homay,2025,arXiv.org,,https://www.semanticscholar.org/paper/cbb4104ae7d335b7082069b705d473ed76b53b60,1,Knowledge · Theory · Research,"knowledge, theory, research, design knowledge, design theory, principles","This exploratory cluster contains 225 papers. Frequent terms include knowledge, theory, research, design knowledge, design theory, principles. Representative papers include Towards a Method for Design Principle Development in Information Systems; A Typology of Knowledge Creation in Design Science Research Projects; Design Principles: Literature Review, Analysis, and Future Directions.",0.1172342300415039,70,False,0.2520448,5.8300524,False,0,,
page2,umap5,kmeans,kmeans_k3,1445730be68b,Design principles,A problem-based approach to the advancement of heuristics for socio-technical evaluation,"Herrmann, T. (1); Jahnke, I. (2); Nolte, A. (3, 4)",,Behaviour & Information Technology,10.1080/0144929X.2021.1972157,,0,Hci · Game · Heuristics,"hci, game, heuristics, learning, games, knowledge","This exploratory cluster contains 90 papers. Frequent terms include hci, game, heuristics, learning, games, knowledge. Representative papers include Design-oriented human-computer interaction; A theoretical framework on embodiment in digital design; From human factors to human actors to human crafters.",0.1523482203483581,39,False,2.3344715,7.884073,True,10,"- Discussion
RQ1 asks about a manageable set of heuristics to evalu-
ate the intertwinement between social practices and
technical artifacts.
- Our study shows that the ﬁnal set
of eight heuristics su ﬃ ciently cover the scope of the rel-
evant problems.
- Out of a set of 173 items, we ﬁrst cre-
ated and evaluated a set of 13 heuristics, which was
eventually condensed to a set of eight.","Discussion
RQ1 asks about a manageable set of heuristics to evalu-
ate the intertwinement between social practices and
technical artifacts."
page2,umap5,kmeans,kmeans_k3,14dcaf15aa66,Design Guidelines,Terminologia kohtaa käytettävyyden. Terminologisen käytettävyyden ydintä rakentamassa,Suvi Isohella; Anita Nuopponen,2016,VAKKI Publications,,https://www.semanticscholar.org/paper/11c6a0fa8fc166972194899f747f6bd2d3e40b34,2,Patterns · Pattern · Design Patterns,"patterns, pattern, design patterns, software, systems, language","This exploratory cluster contains 142 papers. Frequent terms include patterns, pattern, design patterns, software, systems, language. Representative papers include Towards normal design for safety-critical systems; Analysis patterns; A conceptual framework for design science research.",0.177738070487976,93,False,2.673398,5.6973305,False,0,,
