paper_id,title,authors,abstract,doi,year,venue,url,keyword,source_file,source_repos,abstract_quality,format_excluded,scope_excluded,c2,c3,fulltext_flag,c2_and_c3,disposition,advances_to_fulltext,primary_reason,val_reason,pdf_found,pdf_extract_method,full_text_chars,paragraph_count,matched_paragraph_count,discussion_found,discussion_paragraph_count,extraction_terms,keyword_conditioned_paragraph_count,focus_keyword,embedding_model,text_view,cluster_method,cluster,cluster_theme_terms,umap_x,umap_y,distance_to_centroid,representative_rank,is_representative_top3,medoid_rank,lda_topic,lda_topic_probability,lda_topic_words,cluster_label_candidate,cluster_summary_candidate,facet_population_or_context,facet_stakeholder_or_population,facet_method_or_lens,facet_artifact_or_domain,facet_contribution_or_outcome,nearest_papers
68bf6cd63875,Design epistemology as innovation in public health research,A. Estany,"The idea of design has reached our theories of epistemology: a field that, at first glance, seems to be quite far removed from the analysis of practical situations. However, we should bear in mind that epistemology has shifted from an a priori perspective to a naturalized one, in the sense that we cannot engage in epistemology without taking into account the empirical results of science when it comes to configuring methodological models. The objective is to explore just how far design epistemology (DE) can be adopted as a methodological framework for research in biomedical sciences and in some of their applications as public health. To this end, we will analyze different approaches to DE and related terms and expressions such as “design thinking”, “design theory” and “designedly ways of knowing”. One of the issues that we need to address is precisely the polysemy that exists in the field of design, related to many different concepts. Thus, it seems impossible not to engage in a certain amount of conceptual analysis before we can embark on the study of the role of DE in public health research. Another of the questions that we will consider here is where to place biomedical sciences within the field of academic knowledge and research. The disciplines involved in this field of research range from biology to medicine and also to the applications of these knowledges, as in the case of public health. We will examine some of the definitions provided by international organizations and we will locate public health within the framework of healthcare services and their organization. Finally, we will see how DE can offer proposals and solutions to the challenges that a phenomenon as complex as public health currently faces. That is, we will measure up DE proposals against public health research needs.",,2020,,https://www.semanticscholar.org/paper/49d0d80cace9913bdeabbd7376508b67572245a8,Design theory,design_theory.csv,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Explicitly explores design epistemology as a methodological framework, likely defining/adapting the construct; flagged to confirm C2/C3 in full text.","The paper studies ethical design theory and creative design activity and may adapt or define a construct such as generative ethics, but the abstract is too vague to confirm C2 or C3 without the full text.",False,,0,0,0,False,0,design knowledge; design expertise; design rationale; design pattern; design patterns; design principle; design principles; design guideline; design guidelines; design heuristic; design heuristics; design procedure; design procedures; design rule; design rules; design framework; design frameworks; design method; design methods; design theory,0,Design theory,tfidf-svd,method,kmeans,3,"framing, service, problem, actors, taking, interstitial, social, account",7.4358487,-2.9246876,0.6484875631567101,7,False,7,8,0.9362705162752529,"method theory, theories, science, methodology, engineering, management, practice, sonification",Framing / Service / Problem,"This cluster focuses on framing, service, with contribution types coded as Theoretical, Methodological, Empirical.",,,,,"Theoretical, Methodological, Empirical","[{'paper_id': '3f7b5dc9fc40', 'title': 'Concerning the Epistemology of Design: The Role of the Eco-Cognitive Model of Abduction in Pragmatism', 'cluster': 0, 'distance': 0.44439544750492876}, {'paper_id': '554b27236356', 'title': 'Technique Innovation', 'cluster': 6, 'distance': 0.781792318449716}, {'paper_id': '0bca44c18d6c', 'title': 'Tinkering, tailoring, and bricolage: Implications for theories of Design', 'cluster': 6, 'distance': 0.7971231655816694}, {'paper_id': 'a1a2a51ae22e', 'title': 'Incommensurability in design science: Which comes first-Theory or artefact?', 'cluster': 0, 'distance': 0.8064313983242601}, {'paper_id': 'ceac90427122', 'title': 'Design-oriented human-computer interaction', 'cluster': 1, 'distance': 0.86199333791782}]"
fd05a25a5e94,Four Criteria for Design Theories,P. Hodges; Stan Ruecker; C. Scaletsky; Jaime Rivera; R. Faller; A. Geppert,"Abstract The goal of this paper is to demonstrate that the adoption of the four criteria we outline will strengthen future design theories and encourage existing design theories to expand or reconfigure in useful directions. We propose four criteria for design theory creation and evaluation. These are (1) the theory should have substantial design applications, and be applicable to any topic; (2) the theory should use propositions—if-then language—as a way of describing, explaining, and predicting actual and existing aspects of designing; (3) where appropriate, a new theory should accept and adopt propositions and language contained in other design theories; and (4) the theory should accommodate, or at least acknowledge, generative activity. We are not proposing a new general design theory—this paper outlines a strong approach to studying and building theory. Please also note that this essay does not pretend to exhaust a topic that has been discussed for at least the last 50 years.",,2017,,https://www.semanticscholar.org/paper/4c0eb75439b4fdadc1743f7ff41d8e9adb2c7eb8,Design theory,design_theory.csv,semantic_scholar,full,False,False,True,True,False,True,advance_criteria,True,"Proposes and synthesizes criteria for design theory creation and evaluation, treating design theory as the topic and defining what design theories should be, satisfying C2 and C3.","The paper appears to articulate evaluative criteria for design theories as a design-knowledge topic, but the truncated abstract does not clearly show a synthesis from prior literature or an explicit definition, so full text is needed.",False,,0,0,0,False,0,design knowledge; design expertise; design rationale; design pattern; design patterns; design principle; design principles; design guideline; design guidelines; design heuristic; design heuristics; design procedure; design procedures; design rule; design rules; design framework; design frameworks; design method; design methods; design theory,0,Design theory,tfidf-svd,method,kmeans,6,"theories, product, recovery, technique innovation, method theory, kernel, science, management",7.078702,-5.924311,0.5419904624746718,7,False,7,8,0.9718713802026866,"method theory, theories, science, methodology, engineering, management, practice, sonification",Design Science / Technique Innovation / Method Theory,"This cluster focuses on theories, product, involving Designers, using Design Science as the main methodological or conceptual lens, with contribution types coded as Theoretical, Artifact/System, Methodological.",,Designers,Design Science,,"Theoretical, Artifact/System, Methodological","[{'paper_id': 'c1db52f69aae', 'title': 'Editorial: A Critical Look at Theories in Design Science Research', 'cluster': 6, 'distance': 0.6937987028392456}, {'paper_id': 'c9175ef9ebfe', 'title': 'Management design theories', 'cluster': 6, 'distance': 0.7188834822254271}, {'paper_id': '83d1ebe7d6c0', 'title': 'Design Theory in Information Systems', 'cluster': 0, 'distance': 0.7397534226600657}, {'paper_id': 'c2c57ac5453e', 'title': 'Theory construction in design research. Criteria, approaches, and methods.', 'cluster': 6, 'distance': 0.7541859482653501}, {'paper_id': 'beaf258777e6', 'title': 'What is the value of design theory?', 'cluster': 6, 'distance': 0.7789367601973367}]"
50c94f5857d8,Eight Components of a Design Theory of Sonification,M. Nees,"Despite over 25 years of intensive work in the field, sonification research and practice continue to be hindered by a lack of theory. In part, sonification theory has languished, because the requirements of a theory of sonification have not been clearly articulated. As a design science, sonification deals with artifacts—artificially created sounds and the tools for creating the sounds. Design fields require theoretical approaches that are different from theory-building in natural sciences. Gregor and Jones [1] described eight general components of design theories: (1) purposes and scope; (2) constructs; (3) principles of form and function; (4) artifact mutability; (5) testable propositions; (6) justificatory knowledge; (7) principles of implementation; and (8) expository instantiations. In this position paper, I examine these components as they relate to the field of sonification and use these components to clarify requirements for a theory of sonification. The current status of theory in sonification is assessed as it relates to each component, and, where possible, recommendations are offered for practices that can advance theory and theoretically-motivated research and practice in the field of sonification.",,2019,Proceedings of the 25th International Conference on Auditory Display (ICAD 2019),https://www.semanticscholar.org/paper/5e41b7e4f9a1804f3369a8815558f7989daff1df,Design theory,design_theory.csv,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Articulates and applies the eight components of design theory to sonification, synthesizing and defining design-theory constructs from prior work; flagged to confirm definitional adaptation in full text.","The paper explicitly articulates components of a design theory of sonification by drawing on prior theory work, satisfying C2, but the abstract does not clearly state an original or adapted definition of design knowledge-related constructs, so full text is needed for C3.",False,,0,0,0,False,0,design knowledge; design expertise; design rationale; design pattern; design patterns; design principle; design principles; design guideline; design guidelines; design heuristic; design heuristics; design procedure; design procedures; design rule; design rules; design framework; design frameworks; design method; design methods; design theory,0,Design theory,tfidf-svd,method,kmeans,5,"sonification, visualization, audio visual analysis, sounds, years, holistic perspective data, human perceptual ways, hindered",6.8852215,-4.061608,0.056476891767570425,1,True,1,8,0.9718707913167266,"method theory, theories, science, methodology, engineering, management, practice, sonification",Design Science / Audio Visual Analysis / Holistic Perspective Data,"This cluster focuses on sonification, visualization, involving Designers, using Design Science as the main methodological or conceptual lens, with contribution types coded as Theoretical, Artifact/System, Methodological.",,Designers,Design Science,,"Theoretical, Artifact/System, Methodological","[{'paper_id': '5b3b013c191d', 'title': 'Towards a unified terminology for sonification and visualization', 'cluster': 5, 'distance': 0.21952828846283146}, {'paper_id': '1728dd2afe4b', 'title': 'Design theory in practice – Making design science research more transparent', 'cluster': 6, 'distance': 0.7648130890617376}, {'paper_id': 'a1a2a51ae22e', 'title': 'Incommensurability in design science: Which comes first-Theory or artefact?', 'cluster': 0, 'distance': 0.7755874273243535}, {'paper_id': '103eb1a8586b', 'title': 'Incommensurability and multi-paradigm grounding in design science research: Implications for creating knowledge', 'cluster': 6, 'distance': 0.8169726279565593}, {'paper_id': '9f9f7295ec8c', 'title': 'Affordance based design: a relational theory for design', 'cluster': 2, 'distance': 0.8236410847133403}]"
85c3a6761bcc,Designing Process Guidance Systems,Stefan Morana; Julia Krönung; A. Maedche; Silvia Schacht,"Process knowledge is a vital prerequisite for employees to execute organizational processes successfully in the course of their daily work. However, the lack of process knowledge, especially concerning novice users, and the need for support pose a challenge to employers. Inspired by research on spatial knowledge and navigation, we conceptualize three process knowledge types addressing the needs of employees during their process execution. On the basis of these process knowledge types, we derive three theoretically grounded design principles for process guidance systems to support employees’ process execution. We instantiate the design principles and evaluate the resulting artifacts in a laboratory experiment and in a subsequent field study. The results demonstrate the positive effects of process guidance systems on users’ process knowledge and process execution performance. Our study contributes to research and practice by proposing a new conceptualization of process knowledge and a nascent design theory for process guidance systems that builds on theories of spatial knowledge and navigation, as well as decision support research.",,2019,Journal of the AIS,https://www.semanticscholar.org/paper/5e51d43088f2281205feb89ba8a66707f5498104,Design theory,design_theory.csv,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Conceptualizes process knowledge types and derives theoretically grounded design principles, defining and categorizing design-knowledge constructs; flagged to verify in full text.","The abstract centrally concerns process knowledge types and derives design principles, but it is unclear from the abstract alone whether these knowledge types are synthesized from prior literature or explicitly defined in a way that meets C2/C3.",False,,0,0,0,False,0,design knowledge; design expertise; design rationale; design pattern; design patterns; design principle; design principles; design guideline; design guidelines; design heuristic; design heuristics; design procedure; design procedures; design rule; design rules; design framework; design frameworks; design method; design methods; design theory,0,Design theory,tfidf-svd,method,kmeans,3,"framing, service, problem, actors, taking, interstitial, social, account",6.6262875,-3.6064188,0.5497745347243097,3,True,3,6,0.9678538593990056,"method theory, product, concepts, decision, management, problem, course, theories",Framing / Service / Problem,"This cluster focuses on framing, service, with contribution types coded as Theoretical, Methodological, Empirical.",,,,,"Theoretical, Methodological, Empirical","[{'paper_id': 'f0dd2d28f3d2', 'title': 'Research methods for design theory', 'cluster': 0, 'distance': 0.7813869313818538}, {'paper_id': '7fb79f6d2f73', 'title': 'PEDAGOGICAL DESIGN: CONCEPT, PRINCIPLES, MODELS', 'cluster': 1, 'distance': 0.7953625815719931}, {'paper_id': '74beefd3ed50', 'title': 'The design process: frames, metaphors, and games', 'cluster': 3, 'distance': 0.8059972361278472}, {'paper_id': '8abe5ed83bac', 'title': 'DESIGN PROCESS: FRAMES, METAPHORS, AND GAMES.', 'cluster': 3, 'distance': 0.8105762269849439}, {'paper_id': '20f56bbbd10c', 'title': '2. Interstitial Design Processes: How Design Thinking and Social Design Processes Bridge Theory and Practice in TPC Pedagogy', 'cluster': 3, 'distance': 0.813469505150856}]"
d19f5f66d2ba,A Survey of Definition and its Role in Strengthening Design Theory,Robert Andruchow,"This paper argues that an essential task for managing complexity in design is clarification of key terms within the field, and most importantly the term that defines the field itself: Design. This position rests on the argument that theory—a key tool for managing complexity in design—is weakened by ambiguous terminology, and crucially, ambiguity of the word design. Although it has been well documented that design is a highly ambiguous term and that this is problematic for the field as a whole, many designers are resigned to this fact since it is unclear how one can resolve differences of opinion about what such a central and sensitive term means. This paper argues, though, that once designers have a better understanding of the process of definition—a process that has its own complexities—they might see the benefit of trying to define design and other key terms. To this end, this paper provides an overview of definition, borrowing largely from philosophy, which includes a survey of the types and methods of definition and issues related to each. It will also explore methods and criteria by which one can evaluate various competing definitions. From this survey, I propose that designers use a stipulative and pragmatic approach to definition outlined by Edward Schiappa (2003). Schiappa's approach is useful because of these two key underlying assumptions: first, defining design (and related terms) is not a search for the record of past usage but an act to persuade others of how to use the word in the future, therefore the person defining must provide a compelling argument for why others' usage should be modified; second, defining design is not a search for the 'true' or 'real' meaning of a word but instead a goal-oriented process and, therefore, dependent on the context and purpose of those defining the word.",,2010,Proceedings of DRS,https://www.semanticscholar.org/paper/66340bc794b9f491a7459ed19271054c66ec0735,Design theory,design_theory.csv,semantic_scholar,full,False,False,True,True,False,True,advance_criteria,True,"Surveys definitions of 'design' to strengthen design theory and argues for clarifying/defining the term, satisfying both C2 and C3.","This appears to survey and clarify definitions of key design terms, especially 'design,' making design knowledge/definition the topic and plausibly satisfying C2, but the truncated abstract does not clearly confirm whether it proposes or adapts an explicit definition, so full text is needed for C3.",False,,0,0,0,False,0,design knowledge; design expertise; design rationale; design pattern; design patterns; design principle; design principles; design guideline; design guidelines; design heuristic; design heuristics; design procedure; design procedures; design rule; design rules; design framework; design frameworks; design method; design methods; design theory,0,Design theory,tfidf-svd,method,kmeans,0,"method theory, space, humanism, concept, scale, software engineering, code, instructional",6.3808494,-2.4633934,0.722357534245187,20,False,20,8,0.9639960088573145,"method theory, theories, science, methodology, engineering, management, practice, sonification",Design Science / Method Theory / Software Engineering,"This cluster focuses on Education / Learning, involving Designers, Practitioners, using Case Study as the main methodological or conceptual lens, with recurring attention to Tool, with contribution types coded as Theoretical, Methodological, Empirical.",Education / Learning,"Designers, Practitioners",Case Study,Tool,"Theoretical, Methodological, Empirical","[{'paper_id': 'ceac90427122', 'title': 'Design-oriented human-computer interaction', 'cluster': 1, 'distance': 0.761151256284978}, {'paper_id': 'ad8d60b9d2e6', 'title': 'WAR GAMES CLASSIFICATION SYSTEMS', 'cluster': 4, 'distance': 0.7897297152498386}, {'paper_id': '363ca9685308', 'title': 'Cognitive Architecture and Instructional Design: 20 Years Later', 'cluster': 0, 'distance': 0.7906644345446716}, {'paper_id': '057bbf472430', 'title': 'Toward an Integrated Theory of Task Design', 'cluster': 2, 'distance': 0.8022075237225537}, {'paper_id': 'f0dd2d28f3d2', 'title': 'Research methods for design theory', 'cluster': 0, 'distance': 0.8183001387714359}]"
20f56bbbd10c,2. Interstitial Design Processes: How Design Thinking and Social Design Processes Bridge Theory and Practice in TPC Pedagogy,L. Lane,": This chapter explores interdisciplinary concepts of design theory: design thinking and social design. The author presents interstitial design as a combined, process-based approach for exploring social justice issues through design within technical and professional communication, offering insight into how interstitial design can work within our classrooms and genre-based assignments.",,2020,"Effective Teaching of Technical Communication: Theory, Practice, and Application",https://www.semanticscholar.org/paper/6df8482c73b59f082fea220e6f8aebb62906723a,Design theory,design_theory.csv,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Explores design theory concepts (design thinking, social design) and introduces 'interstitial design' as a defined process-based approach, suggesting C2 and an original definition; flagged for full-text confirmation.","This chapter discusses design thinking and social design as concepts and proposes an interstitial design approach in pedagogy, but the abstract does not clearly show a literature-based synthesis or an explicit definition, so full text would be needed.",False,,0,0,0,False,0,design knowledge; design expertise; design rationale; design pattern; design patterns; design principle; design principles; design guideline; design guidelines; design heuristic; design heuristics; design procedure; design procedures; design rule; design rules; design framework; design frameworks; design method; design methods; design theory,0,Design theory,tfidf-svd,method,kmeans,3,"framing, service, problem, actors, taking, interstitial, social, account",6.28278,-4.0751925,0.5596733143218605,4,False,4,3,0.966663190531344,"service, digital, online, social, method theory, efforts, initial, practice",Framing / Service / Problem,"This cluster focuses on framing, service, with contribution types coded as Theoretical, Methodological, Empirical.",,,,,"Theoretical, Methodological, Empirical","[{'paper_id': 'd250dc6eb9d9', 'title': 'Systems Thinking and Design Thinking: The Search for Principles in the World We Are Making', 'cluster': 0, 'distance': 0.42024509923272824}, {'paper_id': '103eb1a8586b', 'title': 'Incommensurability and multi-paradigm grounding in design science research: Implications for creating knowledge', 'cluster': 6, 'distance': 0.7190469357919596}, {'paper_id': '5ffd963397c9', 'title': 'THEORY OF TECHNICAL SYSTEMS - PREREQUISITE TO DESIGN THEORY.', 'cluster': 0, 'distance': 0.722565202521644}, {'paper_id': '85c3a6761bcc', 'title': 'Designing Process Guidance Systems', 'cluster': 3, 'distance': 0.813469505150856}, {'paper_id': 'bacdc4f76eea', 'title': 'Work system principles: towards a justified design theory on the grounds of socio-instrumental pragmatism', 'cluster': 4, 'distance': 0.814852059547689}]"
ad8d60b9d2e6,WAR GAMES CLASSIFICATION SYSTEMS,D.S. Beshevliev,"War games, which according to NATO’s definition are “simulation of a military operation in which participants seek to achieve a specified objective, given pre- established resources and constraints”, in addition to playing a key role in professional military education and the analysis of defense and military operations, are a widespread form of entertainment and recreation. Due to the diverse applications, environments, and structural components of the genre, an accurate classification of war games requires a multidimensional framework that goes beyond single-meaning labels. This report synthesizes established military doctrines, canonical game design theory, and practical mechanisms to outline the main vectors for the classification of war games: purpose (application), scope (command and control level), structure, mechanism, and domain.",,2025,БЛИЗКИЯТ КОСМОС – ОБЩА ЦЕЛ,https://www.semanticscholar.org/paper/743559a4001fce97fd25fa318029682742e28f45,Design theory,design_theory.csv,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,Synthesizes a multidimensional classification framework for war games and works from a definition; C2 met and possible definitional adaptation warrants full-text review.,"The abstract explicitly says the report synthesizes war-game classification systems into a multidimensional framework, which fits C2, but no clear definition/adaptation of a design-knowledge construct is stated in the abstract, so C3 needs full-text checking.",False,,0,0,0,False,0,design knowledge; design expertise; design rationale; design pattern; design patterns; design principle; design principles; design guideline; design guidelines; design heuristic; design heuristics; design procedure; design procedures; design rule; design rules; design framework; design frameworks; design method; design methods; design theory,0,Design theory,tfidf-svd,method,kmeans,4,"methodology, conceptual, ecc, mechanical, game, theoretical, military, method theory",5.968397,-2.6865344,0.6755634868119027,8,False,8,6,0.9666633831561818,"method theory, product, concepts, decision, management, problem, course, theories",Method Theory / Methodology / Conceptual,"This cluster focuses on methodology, conceptual, with recurring attention to Game, with contribution types coded as Theoretical, Methodological, Artifact/System.",,,,Game,"Theoretical, Methodological, Artifact/System","[{'paper_id': '0a130c0971e9', 'title': 'Feedforward as an essential active principle of engagement in computer games', 'cluster': 1, 'distance': 0.6364382076018058}, {'paper_id': 'd19f5f66d2ba', 'title': 'A Survey of Definition and its Role in Strengthening Design Theory', 'cluster': 0, 'distance': 0.7897297152498386}, {'paper_id': '7fb79f6d2f73', 'title': 'PEDAGOGICAL DESIGN: CONCEPT, PRINCIPLES, MODELS', 'cluster': 1, 'distance': 0.7939936542961136}, {'paper_id': '056ae4e01610', 'title': 'Beyond the old game design: a new design paradigm in Game Studies through C-K Theory', 'cluster': 4, 'distance': 0.8132473286742994}, {'paper_id': '20f56bbbd10c', 'title': '2. Interstitial Design Processes: How Design Thinking and Social Design Processes Bridge Theory and Practice in TPC Pedagogy', 'cluster': 3, 'distance': 0.8302302407451946}]"
c2c57ac5453e,"Theory construction in design research. Criteria, approaches, and methods.",K. Friedman,"Design involves creating something new or transforming a less desirable situation to a preferred situation. To do this, designers must know how things work and why. Understanding how things work and why requires explanation, and it sometimes requires prediction. To explain and predict, we must construct and test theories. Theories are propositions or sets of propositions that allow us to analyze or explain subjects. Some theories are complex and sophisticated. Others are simple. Theory can be described in many ways. In its most basic form, a theory is a model. It is an illustration describing how something works by showing its elements in their dynamic relationship to one another. The dynamic demonstration of working elements in action as part of a structure distinguishes a theoretical model from a simple taxonomy or catalogue. A theory predicts what will happen when elements interact. design paper The paper outlines a framework for understanding theory construction in design. This framework will clarify the meaning of theory and theorizing. It will explain the nature and uses of theory as a general concept. It will propose necessary and sufficient conditions for theory construction in design. Finally, it will outline potential areas for future inquiry in design theory.",,2002,Proceedings of DRS,https://www.semanticscholar.org/paper/77be0017d3222a9d67af14b59218c4c05d5fd16a,Design theory,design_theory.csv,semantic_scholar,full,False,False,True,True,False,True,advance_criteria,True,"Explicitly examines theory construction in design research, synthesizing criteria/approaches and defining what theory means, satisfying C2 and C3.","The paper explicitly discusses theory construction in design research by characterizing criteria, approaches, methods, and defining theory, so it treats a design-knowledge construct as the topic and provides definitional framing.",False,,0,0,0,False,0,design knowledge; design expertise; design rationale; design pattern; design patterns; design principle; design principles; design guideline; design guidelines; design heuristic; design heuristics; design procedure; design procedures; design rule; design rules; design framework; design frameworks; design method; design methods; design theory,0,Design theory,tfidf-svd,method,kmeans,6,"theories, product, recovery, technique innovation, method theory, kernel, science, management",6.9854937,-6.248136,0.5891599145727155,8,False,8,4,0.9105938522110507,"things work, explain, theory construction, requires, theories, know, involves, analyze",Design Science / Technique Innovation / Method Theory,"This cluster focuses on theories, product, involving Designers, using Design Science as the main methodological or conceptual lens, with contribution types coded as Theoretical, Artifact/System, Methodological.",,Designers,Design Science,,"Theoretical, Artifact/System, Methodological","[{'paper_id': 'f56243f52335', 'title': 'Theory construction in design research Criteria: Approaches, and methods', 'cluster': 2, 'distance': 0.06952832737787107}, {'paper_id': 'c0372ed4d123', 'title': 'Web-based information systems: Developing a design theory', 'cluster': 0, 'distance': 0.742111363367591}, {'paper_id': 'fd05a25a5e94', 'title': 'Four Criteria for Design Theories', 'cluster': 6, 'distance': 0.7541859482653501}, {'paper_id': 'c1db52f69aae', 'title': 'Editorial: A Critical Look at Theories in Design Science Research', 'cluster': 6, 'distance': 0.7670548225590708}, {'paper_id': '56da61efca6b', 'title': 'Transitional Theory', 'cluster': 0, 'distance': 0.7892004498245775}]"
5b3b013c191d,Towards a unified terminology for sonification and visualization,K. Enge; A. Rind; Michael Iber; Robert Höldrich; W. Aigner,"Both sonification and visualization convey information about data by effectively using our human perceptual system, but their ways to transform the data differ. Over the past 30 years, the sonification community has demanded a holistic perspective on data representation, including audio-visual analysis, several times. A design theory of audio-visual analysis would be a relevant step in this direction. An indispensable foundation for this endeavor is a terminology describing the combined design space. To build a bridge between the domains, we adopt three of the established theoretical constructs from visualization theory for the field of sonification. The three constructs are the spatial substrate, the visual mark, and the visual channel. In our model, we choose time to be the temporal substrate of sonification. Auditory marks are then positioned in time, such as visual marks are positioned in space. Auditory channels are encoded into auditory marks to convey information. The proposed definitions allow discussing visualization and sonification designs as well as multi-modal designs based on a common terminology. While the identified terminology can support audio-visual analytics research, it also provides a new perspective on sonification theory itself.",,2023,Personal and Ubiquitous Computing,https://www.semanticscholar.org/paper/79f758f21333f7a0a552329d1b8ad8cf8bfd0154,Design theory,design_theory.csv,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Builds a unified terminology and design space bridging sonification and visualization from established theoretical constructs, satisfying C2 and plausibly C3; flagged to confirm definitional adaptation.","The paper appears to build a unified terminology for the combined sonification-visualization design space by adapting established theoretical constructs across domains, which plausibly synthesizes design-knowledge constructs from prior work, but any explicit definition is not confirmable from the truncated abstract.",True,pdfplumber,52856,35,8,False,0,design knowledge; design expertise; design rationale; design pattern; design patterns; design principle; design principles; design guideline; design guidelines; design heuristic; design heuristics; design procedure; design procedures; design rule; design rules; design framework; design frameworks; design method; design methods; design theory,4,Design theory,tfidf-svd,method,kmeans,5,"sonification, visualization, audio visual analysis, sounds, years, holistic perspective data, human perceptual ways, hindered",7.023722,-3.5451307,0.05647689176757076,2,True,2,8,0.9727248584739919,"method theory, theories, science, methodology, engineering, management, practice, sonification",Design Science / Audio Visual Analysis / Holistic Perspective Data,"This cluster focuses on sonification, visualization, involving Designers, using Design Science as the main methodological or conceptual lens, with contribution types coded as Theoretical, Artifact/System, Methodological.",,Designers,Design Science,,"Theoretical, Artifact/System, Methodological","[{'paper_id': '50c94f5857d8', 'title': 'Eight Components of a Design Theory of Sonification', 'cluster': 5, 'distance': 0.21952828846283146}, {'paper_id': '67d72b35ce6b', 'title': 'A nascent design theory for explainable intelligent systems', 'cluster': 1, 'distance': 0.7867505897721943}, {'paper_id': '43fee329f83e', 'title': 'Process design theory for digital information services', 'cluster': 2, 'distance': 0.862983599803404}, {'paper_id': '804431d6f285', 'title': 'Concepts and definitions for product recovery: Analysis and clarification of the terminology used in academia and industry', 'cluster': 6, 'distance': 0.8736386536162677}, {'paper_id': '83d1ebe7d6c0', 'title': 'Design Theory in Information Systems', 'cluster': 0, 'distance': 0.881333331453362}]"
6ecb18a5b139,TO THE PROBLEM OF FORMING THE CATEGORIAL AND CONCEPTUAL APPARATUS OF THE COURSE “HISTORY AND METHODOLOGY OF DESIGN DESIGN”,N. Aganina; D. D.Filonenko,"The relevance of the study is due to the inevitable obsolescence of fixed concepts and categories of design theory that make up the theoretical foundation of the master's course “History and Methodology of Design”, which is associated with the closeness of the resulting categorical-conceptual systems. 
The aim of the study is to create a dynamic structure of concepts and design categories that form the categorical-conceptual apparatus of the course. 
As a methodological basis of the study, a cultural approach is used that allows one to ""practically implement a systematic view"" on a design that is in the process of constant development and updating. In the course of work, the following research methods are used: problem statement, definition and systematization of concepts and categories, comparative method, historical and cultural analysis. 
As a result of the study, the authors of the article propose to consider the system of concepts and categories of the course in the form of a “network” formed around the concept of “design culture”, the content of which is revealed using the category of “proektnost”. The proposed structure allows us to preserve the fundamental plurality of interpretations of the concept of design and justify the methodological pluralism of design practice.",,2020,,https://www.semanticscholar.org/paper/7d824a6668b58b3a5799c88bdd089a659751a214,Design theory,design_theory.csv,semantic_scholar,full,False,False,True,True,True,True,advance_criteria,True,"Aims to construct a dynamic structure of design concepts and categories forming a categorical-conceptual apparatus, which both synthesizes and defines design-knowledge constructs.","The paper aims to create a dynamic structure of design concepts and categories for a methodology course, which suggests categorization/synthesis of design-theory constructs, but the abstract does not clearly state an explicit definition or adaptation of a design-knowledge construct.",False,,0,0,0,False,0,design knowledge; design expertise; design rationale; design pattern; design patterns; design principle; design principles; design guideline; design guidelines; design heuristic; design heuristics; design procedure; design procedures; design rule; design rules; design framework; design frameworks; design method; design methods; design theory,0,Design theory,tfidf-svd,method,kmeans,4,"methodology, conceptual, ecc, mechanical, game, theoretical, military, method theory",5.9481435,-6.3571672,0.3184845816977204,1,True,1,6,0.9689617630169933,"method theory, product, concepts, decision, management, problem, course, theories",Method Theory / Methodology / Conceptual,"This cluster focuses on methodology, conceptual, with recurring attention to Game, with contribution types coded as Theoretical, Methodological, Artifact/System.",,,,Game,"Theoretical, Methodological, Artifact/System","[{'paper_id': 'f0eab2f851e8', 'title': 'Design science−the need for a scientific basis for engineering design methodology', 'cluster': 4, 'distance': 0.5342187908923479}, {'paper_id': '232abf4e9e91', 'title': 'The Conceptual Design of Mechanical Products', 'cluster': 4, 'distance': 0.598214183949616}, {'paper_id': '4db508a9681a', 'title': 'Philosophy of design: A meta-theoretical structure for design theory', 'cluster': 4, 'distance': 0.7422768276734049}, {'paper_id': 'bacdc4f76eea', 'title': 'Work system principles: towards a justified design theory on the grounds of socio-instrumental pragmatism', 'cluster': 4, 'distance': 0.7609457536566108}, {'paper_id': '5b52ec143fa6', 'title': 'The ECC Methodology for Architecture Design Theory and Practices Research', 'cluster': 4, 'distance': 0.7772892919367879}]"
