paper_id,title,doi,suggested_filename,status,source,url,message
3dbca777664c,Design Principles for Boundary Spanning in Transdisciplinary Design Science Research,10.1007/978-3-031-06516-3_4,978.3.031.06516.3.4.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1007/978-3-031-06516-3_4; https://publica.fraunhofer.de/handle/publica/427157,OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | OpenAlex location landing_page: ConnectTimeout
4effa8e553a8,Toward Engineering Design Principles for HCI,10.2200/s01172ed1v02y202202hci055,s01172ed1v02y202202hci055.pdf,failed,OpenAlex location landing_page,https://doi.org/10.2200/s01172ed1v02y202202hci055,OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
364b7d9127ec,Toward a Unified Model of Design Knowledge,10.1162/desi_a_00679,desi.a.00679.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page; Semantic Scholar openAccessPdf,https://doi.org/10.1162/desi_a_00679; http://resolver.tudelft.nl/uuid:876cba54-c218-4fc2-8af5-e4a82fef7593; https://repository.tudelft.nl/file/File_8d905808-2445-4aef-a906-29daec210795,OpenAlex location landing_page: HTTP 403 | OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | Semantic Scholar openAccessPdf: HTTP 404
a7e06450729f,Game Design as an Autonomous Research Subject,10.3390/info12090367,info12090367.pdf,existing,,,/Users/baiyixin/Downloads/pdf_386_by_paper_id/info12090367.pdf
82f49b5a1905,SOLUTION REPERTOIRE,,SOLUTION_REPERTOIRE.pdf,no_open_pdf_candidate,,,
5a716d80ac6b,Towards a Method for Design Principle Development in Information Systems,10.1007/978-3-030-64823-7_20,978.3.030.64823.7.20.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1007/978-3-030-64823-7_20; http://publica.fraunhofer.de/documents/N-639226.html; https://publica.fraunhofer.de/handle/publica/411958,OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | OpenAlex location landing_page: ConnectTimeout | OpenAlex location landing_page: ConnectTimeout
95eee570b8f1,Accumulating design knowledge: A mechanisms-based approach,10.17705/1jais.00619,1jais.00619.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.17705/1jais.00619; https://hal.science/hal-03577271,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html; charset=UTF-8)
cda6c6785f0a,The design of social drones: a review of studies on autonomous flyers in inhabited environments,10.1145/3290605.3300480,3290605.3300480.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1145/3290605.3300480; https://research.chalmers.se/en/publication/511074,OpenAlex location landing_page: HTTP 403 | OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
ddf4ea43a777,Adaptation of Toulmin’s Model of Argumentation for Establishing Rigour and Relevance in Design Research,10.1007/978-981-13-5974-3_1,978.981.13.5974.3.1.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1007/978-981-13-5974-3_1; http://dspace.library.iitb.ac.in/xmlui/handle/100/27579,OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | OpenAlex location landing_page: SSLError
d6b2bf339ae4,"Co-producing, curating, and defining design knowledge in an online practitioner community",10.1080/15710882.2018.1563193,15710882.2018.1563193.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1080/15710882.2018.1563193,OpenAlex location landing_page: HTTP 403
114973fd100e,Identification and management of the near-field knowledge of industrial design for innovative product shapes,10.1177/1687814018816574,1687814018816574.pdf,failed,OpenAlex primary pdf_url; OpenAlex location landing_page; OpenAlex location landing_page,https://journals.sagepub.com/doi/pdf/10.1177/1687814018816574; https://doi.org/10.1177/1687814018816574; https://doaj.org/article/dce6fbd8cf744c54ab59d8588dc35fbd,OpenAlex primary pdf_url: ConnectTimeout | OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | OpenAlex location landing_page: HTTP 403
9d158233f041,Guidelines supporting the formulation of design principles,10.5130/acis2018.ak,acis2018.ak.pdf,failed,OpenAlex primary pdf_url; OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page,https://utsepress.lib.uts.edu.au/site/chapters/10.5130/acis2018.ak/download/3677/; https://doi.org/10.5130/acis2018.ak; http://urn.kb.se/resolve?urn=urn:nbn:se:hb:diva-15431; https://aisel.aisnet.org/cgi/viewcontent.cgi?article=1007&context=acis2018,OpenAlex primary pdf_url: HTTP 403 | OpenAlex location landing_page: HTTP 403 | OpenAlex location landing_page: ConnectTimeout | OpenAlex location landing_page: HTTP 403
e7091fbecdfa,"Utilizing, Producing, and Contributing Design Knowledge in DSR Projects",10.1007/978-3-319-91800-6_6,978.3.319.91800.6.6.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1007/978-3-319-91800-6_6,OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
fffe50e033fa,Activity as the ultimate particular of interaction design,10.1145/3025453.3025990,3025453.3025990.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1145/3025453.3025990,OpenAlex location landing_page: HTTP 403
7c4d2eb91f51,Using a Visual Abstract as a Lens for Communicating and Promoting Design Science Research in Software Engineering,10.1109/ESEM.2017.28,esem.2017.28.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1109/esem.2017.28; https://lup.lub.lu.se/record/b10cd8aa-05ac-4e34-aabe-bdb77d753ea7,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
7f559689c730,Strong Technology-Enhanced Learning Concepts,10.1007/978-3-319-66610-5_42,978.3.319.66610.5.42.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1007/978-3-319-66610-5_42,OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
03adadfa0ad4,"Design Principles: Literature Review, Analysis, and Future Directions",10.1115/1.4034105,1.4034105.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1115/1.4034105,OpenAlex location landing_page: HTTP 403
1b8c995dfc43,Seven design frames that teachers use when considering technological pedagogical content knowledge (TPACK),10.1016/j.compedu.2016.09.003,j.compedu.2016.09.003.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1016/j.compedu.2016.09.003,OpenAlex location landing_page: not PDF (text/html;charset=UTF-8)
b0fe7e080516,Design knowledge representation: An ontological perspective,,Design_knowledge_representation_An_ontological_perspective.pdf,no_open_pdf_candidate,,,
e958310acab5,"Prescriptive knowledge in IS research: Conceptualizing design principles in terms of materiality, action, and boundary conditions",10.1109/HICSS.2015.485,hicss.2015.485.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1109/hicss.2015.485; http://hdl.handle.net/1885/102861,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8) | OpenAlex location landing_page: ReadTimeout
1c7fa3f7d73a,A theoretical framework for the studio as a learning environment,10.1007/s10798-011-9181-5,s10798.011.9181.5.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1007/s10798-011-9181-5,OpenAlex location landing_page: not PDF (text/html; charset=utf-8)
c0efa7750b45,Forms of reasoning in the design science research process,10.1007/978-3-642-20633-7_2,978.3.642.20633.7.2.pdf,failed,OpenAlex location landing_page; OpenAlex location landing_page; OpenAlex location landing_page,https://doi.org/10.1007/978-3-642-20633-7_2; https://www.alexandria.unisg.ch/214457/1/med_img.jpg; http://hdl.handle.net/1885/37268,OpenAlex location landing_page: not PDF (text/html; charset=utf-8) | OpenAlex location landing_page: HTTP 405 | OpenAlex location landing_page: ReadTimeout
a883ec94b37a,Causal design knowledge: Alternative representation method for product development knowledge management,10.1016/j.cad.2011.05.005,j.cad.2011.05.005.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1016/j.cad.2011.05.005,OpenAlex location landing_page: not PDF (text/html;charset=UTF-8)
92fb23753506,Statues and progress of research on users' tacit knowledge in product design,,Statues_and_progress_of_research_on_users_tacit_knowledge_in_product_design.pdf,no_open_pdf_candidate,,,
b256aafa902e,A Multi-Grounded Design Research Process,,A_Multi_Grounded_Design_Research_Process.pdf,no_open_pdf_candidate,,,
6e7959c82d5f,The anatomy of HCI design patterns,10.1109/ComputationWorld.2009.45,computationworld.2009.45.pdf,failed,OpenAlex location landing_page,https://doi.org/10.1109/computationworld.2009.45,OpenAlex location landing_page: not PDF (text/html; charset=UTF-8)
2a3139d14895,What is design knowledge from the viewpoint of CPM/PDD?,,What_is_design_knowledge_from_the_viewpoint_of_CPM_PDD.pdf,no_open_pdf_candidate,,,
