paper_id,title,doi,suggested_filename,status,source,url,message
14dcaf15aa66,Terminologia kohtaa käytettävyyden. Terminologisen käytettävyyden ydintä rakentamassa,,Terminologia_kohtaa_k_ytett_vyyden_Terminologisen_k_ytett_vyyden_ydint_rakentamassa.pdf,no_open_pdf_candidate,,,
48af90d5dfe7,Design Guidelines for Domain Specific Languages,,Design_Guidelines_for_Domain_Specific_Languages.pdf,no_open_pdf_candidate,,,
425cad2aba7c,Design Guidelines and Examples,,Design_Guidelines_and_Examples.pdf,no_open_pdf_candidate,,,
2cceb8eaa8c9,Design Guidelines and Strategies for Interim Innovation,,Design_Guidelines_and_Strategies_for_Interim_Innovation.pdf,no_open_pdf_candidate,,,
0ef759265f23,The equitable use concept in sidewalk design,,The_equitable_use_concept_in_sidewalk_design.pdf,no_open_pdf_candidate,,,
9020aa145571,A Process Framework for Designing Software Reference Architectures for Providing Tools as a Service,,A_Process_Framework_for_Designing_Software_Reference_Architectures_for_Providing_Tools_as_.pdf,failed,Semantic Scholar openAccessPdf,https://pure.itu.dk/portal/da/publications/4e471ff0-f4ec-42a2-93f8-334e8f3062f2,Semantic Scholar openAccessPdf: ConnectionError
866322a64dc5,Healthy Eating Design Guidelines for School Architecture,,Healthy_Eating_Design_Guidelines_for_School_Architecture.pdf,existing,,,/Users/baiyixin/Downloads/pdf_386_by_paper_id/Healthy_Eating_Design_Guidelines_for_School_Architecture.pdf
ee0a5b26f6dc,Formalizing Visualization Design Knowledge as Constraints: Actionable and Extensible Models in Draco,,Formalizing_Visualization_Design_Knowledge_as_Constraints_Actionable_and_Extensible_Models.pdf,no_open_pdf_candidate,,,
0176348439b8,A Comparative Study of Chinese and American Rural Design Guidelines,,A_Comparative_Study_of_Chinese_and_American_Rural_Design_Guidelines.pdf,no_open_pdf_candidate,,,
cb5bf6a78d8e,From surface realism to training considerations: a proposal for changing the focus in the design of training systems,,From_surface_realism_to_training_considerations_a_proposal_for_changing_the_focus_in_the_d.pdf,no_open_pdf_candidate,,,
0842498049c7,The Extended Likeability Framework: A Theoretical Framework for and a Practical Case of Designing Likeable Media Applications for Preschoolers,,The_Extended_Likeability_Framework_A_Theoretical_Framework_for_and_a_Practical_Case_of_Des.pdf,no_open_pdf_candidate,,,
cb7daae2b94f,User Experience Design in Professional Map-Based Geo-Portals,,User_Experience_Design_in_Professional_Map_Based_Geo_Portals.pdf,failed,Semantic Scholar openAccessPdf,https://www.mdpi.com/2220-9964/2/4/1015/pdf?version=1382610768,Semantic Scholar openAccessPdf: HTTP 403
95202402b15a,Enhancing creativity with domain-specific design heuristics for digital product innovation,,Enhancing_creativity_with_domain_specific_design_heuristics_for_digital_product_innovation.pdf,no_open_pdf_candidate,,,
17ad371dac5e,Rethinking User Interface and Experience Design: Heuristic Insights from Makeup and Stage Performance,,Rethinking_User_Interface_and_Experience_Design_Heuristic_Insights_from_Makeup_and_Stage_P.pdf,no_open_pdf_candidate,,,
ba2ae8bf282a,Design Heuristics: Extraction and Classification Methods With Jet Propulsion Laboratory's Architecture Team,,Design_Heuristics_Extraction_and_Classification_Methods_With_Jet_Propulsion_Laboratory_s_A.pdf,no_open_pdf_candidate,,,
c6955d14d66c,Dialogue appropriate to assistive technology product design: A taxonomy of communication formats in relation to modes of sensory perception,,Dialogue_appropriate_to_assistive_technology_product_design_A_taxonomy_of_communication_fo.pdf,no_open_pdf_candidate,,,
a1ccc16dab98,ANALYSIS OF DESIGN COMPETENCE OF FUTURE ENGINEER-TEACHERS,,ANALYSIS_OF_DESIGN_COMPETENCE_OF_FUTURE_ENGINEER_TEACHERS.pdf,no_open_pdf_candidate,,,
8f065cfd18a4,Pattern language: A framework for learning,,Pattern_language_A_framework_for_learning.pdf,no_open_pdf_candidate,,,
