paper_id,title,doi,suggested_filename,status,source,url,message
92fb23753506,Statues and progress of research on users' tacit knowledge in product design,,Statues_and_progress_of_research_on_users_tacit_knowledge_in_product_design.pdf,no_open_pdf_candidate,,,
b256aafa902e,A Multi-Grounded Design Research Process,,A_Multi_Grounded_Design_Research_Process.pdf,no_open_pdf_candidate,,,
6e7959c82d5f,The anatomy of HCI design patterns,10.1109/ComputationWorld.2009.45,computationworld.2009.45.pdf,no_open_pdf_candidate,,,
2a3139d14895,What is design knowledge from the viewpoint of CPM/PDD?,,What_is_design_knowledge_from_the_viewpoint_of_CPM_PDD.pdf,no_open_pdf_candidate,,,
76d309f713b9,How industrial design knowledge differs from engineering design knowledge,,How_industrial_design_knowledge_differs_from_engineering_design_knowledge.pdf,no_open_pdf_candidate,,,
6b9f020cd024,Design knowledge for decision-making process in a DFX product design approach,10.1007/978-1-84800-239-5_13,978.1.84800.239.5.13.pdf,no_open_pdf_candidate,,,
7b15d81000db,The anatomy of a design theory,10.17705/1jais.00129,1jais.00129.pdf,no_open_pdf_candidate,,,
86c052a239d1,Towards a formal definition of design and its possible applications,,Towards_a_formal_definition_of_design_and_its_possible_applications.pdf,no_open_pdf_candidate,,,
817a6d8c927b,KNOWLEDGE REPRESENTATION IN THE CONCEPTUAL DESIGN PROCESS FOR BUILDING ENERGY SYSTEMS.,10.1007/978-3-662-21626-2_97,978.3.662.21626.2.97.pdf,no_open_pdf_candidate,,,
fe2d6cd3e881,Design knowledge: theory is support of practice,10.1080/09544829008901646,09544829008901646.pdf,no_open_pdf_candidate,,,
e8a17b6120e4,Designing as reflective conversation with the materials of a design situation,10.1016/0950-7051(92)90020-G,0950.7051.92.90020.g.pdf,no_open_pdf_candidate,,,
5000c5049cbd,Learning design knowledge as generalization,,Learning_design_knowledge_as_generalization.pdf,no_open_pdf_candidate,,,
37f353dbe230,Managing design knowledge,,Managing_design_knowledge.pdf,no_open_pdf_candidate,,,
18d57211cb40,Object oriented design knowledge: ontology and measurement of impact,,Object_oriented_design_knowledge_ontology_and_measurement_of_impact.pdf,no_open_pdf_candidate,,,
1401e17184c0,Software creation: cliche as intermediate knowledge in software design,,Software_creation_cliche_as_intermediate_knowledge_in_software_design.pdf,no_open_pdf_candidate,,,
fc4c2b9d38d7,A framework for supporting architecture knowledge and rationale management,10.1007/978-3-540-30998-7_11,978.3.540.30998.7.11.pdf,no_open_pdf_candidate,,,
495817cc9c25,"Object-oriented design knowledge: Principles, heuristics and best practices",10.4018/978-1-59140-896-3,978.1.59140.896.3.pdf,no_open_pdf_candidate,,,
a140a90ce7b9,The object-oriented design knowledge ontology,10.4018/978-1-59140-896-3.ch002,978.1.59140.896.3.ch002.pdf,no_open_pdf_candidate,,,
7e095752d24c,Think-4-EmCoDe framework: Highlighting key qualities in embodied co-design techniques for children,10.1016/j.ijhcs.2023.103065,j.ijhcs.2023.103065.pdf,existing,,,/Users/baiyixin/Downloads/pdf_386/j.ijhcs.2023.103065.pdf
60c69d24c5a3,Evaluating the efficacy and effectiveness of design methods: A systematic review and assessment framework,10.1016/j.destud.2023.101204,j.destud.2023.101204.pdf,no_open_pdf_candidate,,,
b5d968168f35,A Framework of Design Method Corroboration,,A_Framework_of_Design_Method_Corroboration.pdf,no_open_pdf_candidate,,,
40a2d86cd488,Elements of a design method - a basis for describing and evaluating design methods,10.1017/dsj.2022.23,dsj.2022.23.pdf,existing,,,/Users/baiyixin/Downloads/pdf_386/dsj.2022.23.pdf
d330bde18c87,Languaging design methods,10.1016/j.destud.2021.101076,j.destud.2021.101076.pdf,no_open_pdf_candidate,,,
5ba50396ff25,What is a Convention in Interactive Narrative Design?,10.1007/978-3-319-71027-3_29,978.3.319.71027.3.29.pdf,no_open_pdf_candidate,,,
dbf31702e533,Patterns for living lab practice: describing key know-how to promote service co-creation with users,10.20965/ijat.2020.p0769,ijat.2020.p0769.pdf,no_open_pdf_candidate,,,
49719118a4a0,Progressive collapse of structures – review and outlook,10.1201/9780429426506-364,9780429426506.364.pdf,no_open_pdf_candidate,,,
4934044e5959,Constraint management for concept ideation in conceptual design,10.1016/j.cirpj.2018.11.006,j.cirpj.2018.11.006.pdf,no_open_pdf_candidate,,,
4a9c96b6c482,Meta patternsma means for capturing the essentials of reusable object-oriented design,,Meta_patternsma_means_for_capturing_the_essentials_of_reusable_object_oriented_design.pdf,no_open_pdf_candidate,,,
2b7b4d1ed27a,Using design patterns: elements of reusable architectures,,Using_design_patterns_elements_of_reusable_architectures.pdf,no_open_pdf_candidate,,,
b967c3a334ff,Industrial experience with design patterns,,Industrial_experience_with_design_patterns.pdf,no_open_pdf_candidate,,,
774e05395765,Understanding and using patterns in software development,10.1002/(SICI)1096-9942(1996)2:13.0.CO;2-%23,sici.1096.9942.1996.2.13.0.co.2.23.pdf,no_open_pdf_candidate,,,
da5dd15cd345,A functional theory of design patterns,,A_functional_theory_of_design_patterns.pdf,no_open_pdf_candidate,,,
f1a4dde3d156,Catalogue of general-purpose software design patterns,,Catalogue_of_general_purpose_software_design_patterns.pdf,no_open_pdf_candidate,,,
4911e795230f,Implementing patterns,,Implementing_patterns.pdf,no_open_pdf_candidate,,,
d56cd856926c,Pedagogical patterns: picking up the design patterns approach,,Pedagogical_patterns_picking_up_the_design_patterns_approach.pdf,no_open_pdf_candidate,,,
40848ec101fc,Design pattern in object-oriented technology,,Design_pattern_in_object_oriented_technology.pdf,no_open_pdf_candidate,,,
b458715f3f4e,AntiPatterns,,AntiPatterns.pdf,no_open_pdf_candidate,,,
001fdbe8c5a1,Giving “the quality” a name: precise specification of design patterns−a second look at the manuscripts,,Giving_the_quality_a_name_precise_specification_of_design_patterns_a_second_look_at_the_ma.pdf,no_open_pdf_candidate,,,
bc6d0afdec8f,Design patterns for component-oriented software development,10.1109/EURMIC.1999.794784,eurmic.1999.794784.pdf,no_open_pdf_candidate,,,
b9f64070ed9a,“Modeling-by-Patterns” of Web applications,,Modeling_by_Patterns_of_Web_applications.pdf,no_open_pdf_candidate,,,
87b61e77d082,Analysis patterns,10.1007/3-540-44411-4_9,3.540.44411.4.9.pdf,no_open_pdf_candidate,,,
953ab6888562,Analysis patterns,,Analysis_patterns.pdf,no_open_pdf_candidate,,,
a0d1057f0acb,Pattern approach to interaction design,,Pattern_approach_to_interaction_design.pdf,no_open_pdf_candidate,,,
242644458c6e,A pattern approach to interaction design,10.1007/bf01206115,bf01206115.pdf,no_open_pdf_candidate,,,
4fb2c242dfee,Coupling of design patterns: common practices and their benefits,10.1109/CMPSAC.2001.960670,cmpsac.2001.960670.pdf,downloaded,Semantic Scholar openAccessPdf,http://www.cs.colostate.edu/~bieman/Pubs/McnattBieman01.pdf,/Users/baiyixin/Downloads/pdf_386/cmpsac.2001.960670.pdf
677c4dc89d1d,Elemental design patterns: A formal semantics for composition of OO software architecture,10.1109/SEW.2002.1199472,sew.2002.1199472.pdf,no_open_pdf_candidate,,,
1151f6830f77,Design patterns in intelligent systems,,Design_patterns_in_intelligent_systems.pdf,no_open_pdf_candidate,,,
a3bc8ece9d73,Use of design patterns in analogy-based design,10.1016/j.aei.2004.09.003,j.aei.2004.09.003.pdf,no_open_pdf_candidate,,,
098c9db1090d,A semantic representation for domain-specific patterns,,A_semantic_representation_for_domain_specific_patterns.pdf,no_open_pdf_candidate,,,
287b2d823523,Architecture pattern organization,,Architecture_pattern_organization.pdf,no_open_pdf_candidate,,,
99cc9d73669c,Micro patterns in Java code,,Micro_patterns_in_Java_code.pdf,no_open_pdf_candidate,,,
5cc118253cb0,Design patterns for real-time distributed system,,Design_patterns_for_real_time_distributed_system.pdf,no_open_pdf_candidate,,,
498a6aa649eb,Service engineering design patterns,,Service_engineering_design_patterns.pdf,no_open_pdf_candidate,,,
c7afdd089fdd,Toward patterns for collaborative knowledge creation,,Toward_patterns_for_collaborative_knowledge_creation.pdf,no_open_pdf_candidate,,,
a9303960f19a,Abstraction in computer science,10.1007/s11023-007-9061-7,s11023.007.9061.7.pdf,no_open_pdf_candidate,,,
6f73a944b8d6,Video collaboratories for research and education: An analysis of collaboration design patterns,10.1109/TLT.2009.5,tlt.2009.5.pdf,no_open_pdf_candidate,,,
00fc3fcb374a,Complex Operators: The Correspondence between the Visitor and Builder Design Patterns,,Complex_Operators_The_Correspondence_between_the_Visitor_and_Builder_Design_Patterns.pdf,no_open_pdf_candidate,,,
2fdfe19e4493,E-Business Design: A Shift to Adaptability,,E_Business_Design_A_Shift_to_Adaptability.pdf,no_open_pdf_candidate,,,
69560ebf92b1,E-business design,,E_business_design.pdf,no_open_pdf_candidate,,,
51099fe3fdce,Making Sense of Design Patterns,10.1007/978-3-642-16438-5_23,978.3.642.16438.5.23.pdf,no_open_pdf_candidate,,,
8393d36cff90,An overview of human-computer interaction patterns in pervasive systems,10.1109/IUSER.2010.5716740,iuser.2010.5716740.pdf,no_open_pdf_candidate,,,
1445730be68b,A problem-based approach to the advancement of heuristics for socio-technical evaluation,10.1080/0144929X.2021.1972157,0144929x.2021.1972157.pdf,no_open_pdf_candidate,,,
d893185b7873,Introduction to Initial HCI Engineering Design Principles for Domestic Energy Planning and Control,10.1007/978-3-031-79215-1_2,978.3.031.79215.1.2.pdf,no_open_pdf_candidate,,,
fee96194a322,Personalising learning: towards a coherent learning design framework,10.1109/ICALT55010.2022.00030,icalt55010.2022.00030.pdf,no_open_pdf_candidate,,,
a0bac1579403,Analysing adaptive gamification design principles for online courses,10.1080/0144929X.2020.1817559,0144929x.2020.1817559.pdf,no_open_pdf_candidate,,,
31bdafb1fc73,Explainable Medical Imaging AI Needs Human-Centered Design: Guidelines and Evidence from a Systematic Review,,Explainable_Medical_Imaging_AI_Needs_Human_Centered_Design_Guidelines_and_Evidence_from_a_.pdf,no_open_pdf_candidate,,,
93bb03ac03b6,Design principles for data analysis,,Design_principles_for_data_analysis.pdf,no_open_pdf_candidate,,,
2ba0daf07e8e,Engineering design principles as patterns of relationships in frame creation,10.1007/s00163-021-00362-z,s00163.021.00362.z.pdf,no_open_pdf_candidate,,,
83aa5bd0e6f8,Designing Embodied Sonic Meditation,,Designing_Embodied_Sonic_Meditation.pdf,no_open_pdf_candidate,,,
1217bfc6316e,Design research,,Design_research.pdf,no_open_pdf_candidate,,,
75731fe2e6d1,"Feature, specification and evidence framework for communicating design rationale",10.1017/dsj.2024.19,dsj.2024.19.pdf,existing,,,/Users/baiyixin/Downloads/pdf_386/dsj.2024.19.pdf
a60240423604,"Reviewing the state-of-the-art design rationale definitions, representations and capabilities",10.1504/IJDE.2014.062377,ijde.2014.062377.pdf,no_open_pdf_candidate,,,
19c286f4e44f,Scientific design rationale,10.1017/S0890060408000243,s0890060408000243.pdf,no_open_pdf_candidate,,,
40034332988c,Redesigning the rationale for design rationale,10.1007/978-3-540-73105-4_2,978.3.540.73105.4.2.pdf,no_open_pdf_candidate,,,
9378ab34b041,Redesigning the rationale for design rationale,,Redesigning_the_rationale_for_design_rationale.pdf,no_open_pdf_candidate,,,
16b7f7939f93,Characterizing Design Rationales Using Computational Linguistics and Human Evaluations,10.1115/1.4069232,1.4069232.pdf,no_open_pdf_candidate,,,
0050f73e4373,Integrating different perspective on design rationale: Supporting the emergence of design rationale from design communication,,Integrating_different_perspective_on_design_rationale_Supporting_the_emergence_of_design_r.pdf,no_open_pdf_candidate,,,
4c8bdfbd1309,Integrating different perspectives on design rationale: supporting the emergence of design rationale from design communication,10.1017/S089006040000192X,s089006040000192x.pdf,failed,Semantic Scholar openAccessPdf,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F025C0DDD3C116475771226A571DDF02/S089006040000192Xa.pdf/div-class-title-integrating-different-perspectives-on-design-rationale-supporting-the-emergence-of-design-rationale-from-design-communication-div.pdf,Semantic Scholar openAccessPdf: not PDF (text/html; charset=utf-8)
866d8935b9e0,"Issues critical to the development of design history, design rationale and design intent systems",,Issues_critical_to_the_development_of_design_history_design_rationale_and_design_intent_sy.pdf,no_open_pdf_candidate,,,
7a42dd52852e,What's in design rationale?,,What_s_in_design_rationale.pdf,no_open_pdf_candidate,,,
e875047efc35,Design rationale capture as knowledge acquisition: tradeoffs in the design of interactive tools,,Design_rationale_capture_as_knowledge_acquisition_tradeoffs_in_the_design_of_interactive_t.pdf,no_open_pdf_candidate,,,
6d339b25d458,Shared Mental Models for Collaborative Mechanical Design in Mechanical Engineering,10.4028/www.scientific.net/AMR.644.378,www.scientific.net.amr.644.378.pdf,no_open_pdf_candidate,,,
edde6dc75b19,The language of design: Theory and computation,10.1007/978-1-84882-021-0,978.1.84882.021.0.pdf,no_open_pdf_candidate,,,
d5d39efbe945,Method rationale in method engineering,,Method_rationale_in_method_engineering.pdf,no_open_pdf_candidate,,,
24bfa2182839,Designing claims for reuse in interactive systems design,10.1006/ijhc.1999.0245,ijhc.1999.0245.pdf,no_open_pdf_candidate,,,
2a22a314dcfb,Studying Software Architecture Through Design Spaces and Rules,,Studying_Software_Architecture_Through_Design_Spaces_and_Rules.pdf,no_open_pdf_candidate,,,
8abe5ed83bac,"DESIGN PROCESS: FRAMES, METAPHORS, AND GAMES.",,DESIGN_PROCESS_FRAMES_METAPHORS_AND_GAMES.pdf,no_open_pdf_candidate,,,
74beefd3ed50,"The design process: frames, metaphors, and games",,The_design_process_frames_metaphors_and_games.pdf,no_open_pdf_candidate,,,
ec380d04cf61,GENERAL DESIGN THEORY.,,GENERAL_DESIGN_THEORY.pdf,no_open_pdf_candidate,,,
a285258b5545,Extended general design theory. I. Compactification of concept space,,Extended_general_design_theory_I_Compactification_of_concept_space.pdf,no_open_pdf_candidate,,,
057bbf472430,Toward an Integrated Theory of Task Design,,Toward_an_Integrated_Theory_of_Task_Design.pdf,no_open_pdf_candidate,,,
5ffd963397c9,THEORY OF TECHNICAL SYSTEMS - PREREQUISITE TO DESIGN THEORY.,,THEORY_OF_TECHNICAL_SYSTEMS_PREREQUISITE_TO_DESIGN_THEORY.pdf,no_open_pdf_candidate,,,
4025e28730c1,Conceptual foundations of design problem solving,10.1109/21.260655,21.260655.pdf,no_open_pdf_candidate,,,
f0eab2f851e8,Design science−the need for a scientific basis for engineering design methodology,10.1080/09544829408907878,09544829408907878.pdf,no_open_pdf_candidate,,,
f652405808cb,A Theory of Decision Support System Design for User Calibration,10.1287/isre.7.2.215,isre.7.2.215.pdf,no_open_pdf_candidate,,,
4db508a9681a,Philosophy of design: A meta-theoretical structure for design theory,10.1016/S0142-694X(99)00012-5,s0142.694x.99.00012.5.pdf,no_open_pdf_candidate,,,
f0dd2d28f3d2,Research methods for design theory,10.1115/DETC2001/DTM-21694,detc2001.dtm.21694.pdf,no_open_pdf_candidate,,,
c3005cf4cf75,Design as interactions of problem framing and problem solving,,Design_as_interactions_of_problem_framing_and_problem_solving.pdf,no_open_pdf_candidate,,,
f56243f52335,"Theory construction in design research Criteria: Approaches, and methods",10.1016/S0142-694X(03)00039-5,s0142.694x.03.00039.5.pdf,no_open_pdf_candidate,,,
804431d6f285,Concepts and definitions for product recovery: Analysis and clarification of the terminology used in academia and industry,10.1007/1-4020-4617-0_8,1.4020.4617.0.8.pdf,no_open_pdf_candidate,,,
c0372ed4d123,Web-based information systems: Developing a design theory,,Web_based_information_systems_Developing_a_design_theory.pdf,no_open_pdf_candidate,,,
43fee329f83e,Process design theory for digital information services,10.1007/978-3-540-78431-9_31,978.3.540.78431.9.31.pdf,no_open_pdf_candidate,,,
9049c4d2bbec,Towards a design theory of blended learning curriculum,10.1007/978-3-540-85170-7_6,978.3.540.85170.7.6.pdf,no_open_pdf_candidate,,,
0bca44c18d6c,"Tinkering, tailoring, and bricolage: Implications for theories of Design",,Tinkering_tailoring_and_bricolage_Implications_for_theories_of_Design.pdf,no_open_pdf_candidate,,,
0ecb6c9b7eeb,Pluralism in Knowledge Management: a Review,,Pluralism_in_Knowledge_Management_a_Review.pdf,no_open_pdf_candidate,,,
9f9f7295ec8c,Affordance based design: a relational theory for design,10.1007/s00163-008-0060-3,s00163.008.0060.3.pdf,no_open_pdf_candidate,,,
b21a9b4cc5ef,C-K design theory: an advanced formulation,10.1007/s00163-008-0043-4,s00163.008.0043.4.pdf,no_open_pdf_candidate,,,
0a130c0971e9,Feedforward as an essential active principle of engagement in computer games,10.4018/978-1-61520-717-6.ch005,978.1.61520.717.6.ch005.pdf,no_open_pdf_candidate,,,
a1a2a51ae22e,Incommensurability in design science: Which comes first-Theory or artefact?,10.22459/isf.12.2010.04,isf.12.2010.04.pdf,no_open_pdf_candidate,,,
92fd41483399,Design exemplars for synchronous e-learning: A design theory approach,10.1016/j.compedu.2010.02.025,j.compedu.2010.02.025.pdf,no_open_pdf_candidate,,,
75ffc50a1708,Transformation design theory: A meta-analogical framework,10.1115/1.3470028,1.3470028.pdf,no_open_pdf_candidate,,,
103eb1a8586b,Incommensurability and multi-paradigm grounding in design science research: Implications for creating knowledge,10.1007/978-3-642-12113-5_2,978.3.642.12113.5.2.pdf,no_open_pdf_candidate,,,
c9175ef9ebfe,Management design theories,10.1007/978-3-642-12113-5_16,978.3.642.12113.5.16.pdf,no_open_pdf_candidate,,,
1728dd2afe4b,Design theory in practice – Making design science research more transparent,10.1007/978-3-642-20633-7_4,978.3.642.20633.7.4.pdf,no_open_pdf_candidate,,,
75f43821c56f,Towards a Model of Information Aesthetics in Information Visualization,10.1109/IV.2007.114,iv.2007.114.pdf,no_open_pdf_candidate,,,
b357bc5a3d3b,Towards Canonical Task Types for User Interface Design,10.1109/LA-WEB.2009.33,la.web.2009.33.pdf,failed,Semantic Scholar openAccessPdf,http://www.uclouvain.be/cps/ucl/doc/iag/documents/WP_8_Gonzalez.pdf,Semantic Scholar openAccessPdf: HTTP 404
